manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2021,Suzuki,XL 7,Nhật Bản,SUV / Cross over,7.0,AT,petrol,white,59000,490000000.0,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,black,20000,545000000.0,used
2020,Kia,Sedona,Hàn Quốc,SUV / Cross over,7.0,AT,oil,black,67000,828000000.0,used
2011,Kia,Sportage,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,grey,120000,365000000.0,used
2019,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,grey,39000,438000000.0,used
2022,Toyota,Veloz,Nước khác,Minivan (MPV),8.0,AT,petrol,white,20900,599000000.0,used
2023,Suzuki,XL 7,Nước khác,SUV / Cross over,7.0,AT,petrol,orange,0,599900000.0,new
2018,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,silver,98000,570000000.0,used
2002,Toyota,Dòng khác,Nhật Bản,Sedan,6.0,AT,petrol,black,190000,66500000.0,used
2018,Ford,Mustang,Mỹ,Kiểu dáng khác,4.0,AT,petrol,red,40000,1990000000.0,used
2008,Honda,Civic,Nhật Bản,Sedan,5.0,AT,petrol,white,150000,260000000.0,used
2005,Toyota,Camry,Việt Nam,Sedan,5.0,MT,petrol,black,686868,255000000.0,used
2014,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,white,150000,320000000.0,used
2017,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,AT,petrol,grey,95000,525000000.0,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,5000,418000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,103000,488000000.0,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,92000,550000000.0,used
2022,Toyota,Vios,Việt Nam,Minivan (MPV),5.0,MT,petrol,red,14500,430000000.0,used
2016,Mazda,3,Nước khác,Sedan,5.0,AT,petrol,white,65000,416000000.0,used
2018,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,orange,69000,585000000.0,used
2023,Mazda,5,Nhật Bản,SUV / Cross over,5.0,AT,petrol,white,0,749000000.0,new
2017,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,55000,365000000.0,used
2017,Suzuki,Ertiga,Nước khác,SUV / Cross over,7.0,AT,petrol,white,80000,279000000.0,used
2022,Toyota,Veloz,Nước khác,Minivan (MPV),7.0,AT,petrol,silver,14000,640000000.0,used
2016,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,silver,80000,442500000.0,used
2017,Chevrolet,Orlando,Việt Nam,Minivan (MPV),7.0,AT,petrol,brown,78000,378000000.0,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,12000,1085000000.0,used
2016,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,gold,80000,409999999.5,used
2016,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,white,43000,789000000.0,used
2020,Ford,EcoSport,Thái Lan,SUV / Cross over,5.0,AT,petrol,blue,60,450000000.0,used
2022,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,red,17000,335000000.0,used
2021,Toyota,Raize,Thái Lan,SUV / Cross over,5.0,AT,petrol,red,45000,495000000.0,used
2021,Suzuki,XL 7,Ấn Độ,SUV / Cross over,7.0,AT,petrol,white,70000,495000000.0,used
2010,Mitsubishi,Grandis,Nhật Bản,SUV / Cross over,7.0,AT,petrol,black,123456,12345678.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,black,74000,460000000.0,used
2001,Toyota,Camry,Việt Nam,Sedan,5.0,MT,petrol,blue,200000,175000000.0,used
2018,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,brown,74000,650000000.0,used
2015,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,white,66000,368000000.0,used
2011,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,grey,25000,425000000.0,used
2005,Ford,Everest,Mỹ,SUV / Cross over,7.0,MT,petrol,grey,120,150000000.0,used
2023,Ford,Territory,Mỹ,SUV / Cross over,5.0,AT,petrol,others,0,822000000.0,new
2023,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,black,13000,652000000.0,used
2016,Kia,Morning,Nước khác,Hatchback,5.0,MT,petrol,red,113000,198000000.0,used
2021,Mitsubishi,Xpander Cross,Nhật Bản,Minivan (MPV),7.0,AT,petrol,black,10068,590000000.0,used
2022,Toyota,Veloz Cross,Nước khác,Minivan (MPV),9.0,AT,petrol,white,6500,644000000.0,used
2014,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,oil,gold,95000,455000000.0,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,brown,47000,489000000.0,used
2020,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,blue,39000,1199000000.0,used
2019,Toyota,Hilux,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,34000,610000000.0,used
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,2.0,AT,petrol,black,33000,1599000000.0,used
2022,Toyota,Veloz,Nước khác,Minivan (MPV),7.0,AT,petrol,black,10000,640000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,gold,58000,838000000.0,used
2021,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,12000,678000000.0,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,140000,550000000.0,used
2010,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,red,150000,210000000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,55000,369000000.0,used
2018,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,35000,479000000.0,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,65000,677000000.0,used
2007,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,gold,144000,298000000.0,used
2016,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,white,170000,169500000.0,used
2016,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,petrol,others,65050,598000000.0,used
2019,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,57000,468000000.0,used
2021,Vinfast,3,Đức,SUV / Cross over,7.0,AT,petrol,grey,8999,1779000000.0,used
2023,Mercedes Benz,GLS Class,Đức,SUV / Cross over,7.0,AT,petrol,black,0,5309000000.0,new
2015,Ford,Transit,Mỹ,Van,6.0,MT,oil,silver,100,379000000.0,used
2018,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,16000,435000000.0,used
2018,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,MT,oil,grey,222000,310000000.0,used
2021,Honda,CR V,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,44000,820000000.0,used
2001,Toyota,Corolla Altis,Nhật Bản,Sedan,5.0,MT,petrol,blue,280568,105000000.0,used
2022,Mitsubishi,Xpander Cross,Nước khác,SUV / Cross over,7.0,AT,petrol,black,6000,595000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,91999,550000000.0,used
2002,Suzuki,Dòng khác,Việt Nam,SUV / Cross over,7.0,MT,petrol,others,52000,120000000.0,used
2023,Toyota,Innova Cross,Nước khác,Minivan (MPV),8.0,AT,petrol,white,0,810000000.0,new
2021,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,30000,1098000000.0,used
2018,Chevrolet,Trailblazer,Thái Lan,SUV / Cross over,7.0,AT,oil,white,45000,622500000.0,used
2003,Toyota,Zace,Nhật Bản,SUV / Cross over,7.0,MT,petrol,blue,180000,165000000.0,used
2022,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,2680,510000000.0,used
2011,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,70000,399000000.0,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,white,57000,468000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,160000,360000000.0,used
2019,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,blue,57000,799000000.0,used
2017,Suzuki,Ertiga,Nước khác,SUV / Cross over,7.0,AT,petrol,grey,49000,349000000.0,used
2014,Mitsubishi,Pajero Sport,Việt Nam,SUV / Cross over,7.0,MT,oil,white,120000,418000000.0,used
2017,Mercedes Benz,Maybach,Nước khác,Sedan,4.0,AT,petrol,white,18000,3999000000.0,used
2018,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,22000,1050000000.0,used
2018,Mercedes Benz,Maybach,Nước khác,Sedan,4.0,AT,petrol,white,18888,3998000000.0,used
2013,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,silver,89000,285000000.0,used
2013,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,gold,84000,348000000.0,used
2014,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,others,75000,510000000.0,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,40379,640000000.0,used
2019,Kia,Soluto,Việt Nam,Sedan,5.0,MT,petrol,white,137000,258000000.0,used
2019,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,brown,38000,438000000.0,used
2023,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,gold,0,884000000.0,new
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,78000,325000000.0,used
2022,Mercedes Benz,GLC Class,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,0,2264500000.0,new
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,2.0,AT,petrol,black,21000,1439000000.0,used
2019,Mazda,3,Việt Nam,Kiểu dáng khác,6.0,AT,petrol,white,30000,289000000.0,used
2017,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,red,61,218000000.0,used
2012,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,70000,422500000.0,used
2022,Honda,HR-V,Thái Lan,Sedan,5.0,AT,petrol,red,0,871000000.0,new
2021,Kia,Carnival,Việt Nam,Minivan (MPV),7.0,AT,oil,white,41000,1080000000.0,used
2023,Toyota,Wigo,Thái Lan,Hatchback,5.0,AT,petrol,orange,0,393000000.0,new
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,18000,759000000.0,used
2009,Suzuki,Dòng khác,Nhật Bản,Kiểu dáng khác,2.0,MT,petrol,white,100000,70000000.0,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),2.0,AT,oil,orange,15000,626000000.0,used
2020,Suzuki,Ertiga,Ấn Độ,Minivan (MPV),7.0,AT,petrol,white,56000,436000000.0,used
2016,Honda,CR V,Nhật Bản,SUV / Cross over,5.0,AT,petrol,white,75000,550000000.0,used
2016,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,silver,50000,258000000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,2.0,AT,petrol,white,9000,485000000.0,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,79166,579999888.0,used
2009,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,MT,oil,grey,192000,189000000.0,used
2023,Mazda,CX-30,Thái Lan,SUV / Cross over,5.0,AT,petrol,red,5000,730000000.0,used
2023,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,0,600666666.6666666,new
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,black,64000,415000000.0,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,orange,13000,598000000.0,used
2022,Suzuki,XL 7,Nước khác,Minivan (MPV),7.0,AT,petrol,black,25000,550000000.0,used
2023,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,7000,432000000.0,used
2005,Toyota,Zace,Việt Nam,Minivan (MPV),8.0,MT,petrol,green,250000,168000000.0,used
2022,Hyundai,Tucson,Việt Nam,SUV / Cross over,2.0,AT,petrol,black,3000,739000000.0,used
2016,Mercedes Benz,GLE Class,Đức,SUV / Cross over,5.0,AT,petrol,black,93000,1239000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,others,39000,939000000.0,used
2014,Ford,Fiesta,Mỹ,Hatchback,5.0,AT,petrol,white,95000,259000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,62000,538333333.3333334,used
2023,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,blue,0,819000000.0,new
2020,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,oil,others,60000,860000000.0,used
2023,Mercedes Benz,V Class,Nước khác,Minivan (MPV),6.0,AT,petrol,white,0,3669000000.0,new
2019,Ford,Tourneo,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,51568,695000000.0,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,red,39000,439000000.0,used
2022,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,black,10000,606000000.0,used
2017,Chevrolet,Cruze,Thái Lan,Sedan,5.0,MT,petrol,white,50000,256000000.0,used
2007,Mercedes Benz,SLK Class,Việt Nam,Mui trần,2.0,AT,petrol,gold,19000,1600000000.0,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,76000,320000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,MT,oil,silver,62000,680000000.0,used
2018,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,brown,68000,664000000.0,used
2019,Hyundai,Grand i10,Việt Nam,Sedan,5.0,AT,petrol,white,98000,328750000.0,used
2018,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,black,73000,620000000.0,used
2023,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,6500,649999000.0,used
2011,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,silver,120000,235000000.0,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,blue,29000,515000000.0,used
2018,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,silver,39000,897000000.0,used
2004,Mitsubishi,Pajero,Nhật Bản,SUV / Cross over,5.0,MT,petrol,grey,104000,128000000.0,used
2009,Mercedes Benz,CLK Class,Đức,Sedan,5.0,AT,petrol,black,76153,272000000.0,used
2018,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,white,120000,475000000.0,used
2019,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,white,80,590000000.0,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,petrol,brown,38900,730000000.0,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,110000,489000000.0,used
2020,Suzuki,XL 7,Ấn Độ,SUV / Cross over,5.0,AT,petrol,orange,62000,483000000.0,used
2015,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,85000,520000000.0,used
2019,Toyota,Wigo,Việt Nam,Hatchback,5.0,AT,petrol,white,73000,310000000.0,used
2020,Mitsubishi,Xpander,Ấn Độ,Minivan (MPV),7.0,AT,petrol,white,26500,525000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,others,50000,838000000.0,used
2012,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,100000,123456789.0,used
2007,Ford,Everest,Việt Nam,SUV / Cross over,7.0,MT,oil,pink,230000,201500000.0,used
2015,Ford,Transit,Việt Nam,Van,16.0,MT,oil,white,176000,435000000.0,used
2022,Kia,Sportage,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,0,759000000.0,new
2003,Mercedes Benz,MB,Việt Nam,Van,6.0,MT,oil,silver,218000,118000000.0,used
2021,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,46000,800000000.0,used
2022,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,blue,39900,746000000.0,used
2019,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,black,7,559000000.0,used
2023,Mitsubishi,Xpander Cross,Việt Nam,Sedan,7.0,AT,petrol,white,0,639000000.0,new
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,26000,456000000.0,used
2017,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,86000,425000000.0,used
2019,Kia,Sedona,Việt Nam,Minivan (MPV),5.0,AT,oil,white,29000,885000000.0,used
2022,Mercedes Benz,GLC Class,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,9700,2199500000.0,used
2001,Toyota,Zace,Nước khác,SUV / Cross over,8.0,MT,petrol,red,80000,100000000.0,used
2022,Mazda,CX 3,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,0,589000000.0,new
2023,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,red,33000,429000000.0,used
2020,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,white,46631,850000000.0,used
2021,Suzuki,XL 7,Nước khác,Minivan (MPV),7.0,AT,petrol,orange,70000,499000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,94000,365000000.0,used
2016,Kia,Carens,Việt Nam,Minivan (MPV),7.0,MT,petrol,black,700001,320000000.0,used
2013,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,gold,84668,348000000.0,used
2014,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,86000,320000000.0,used
2020,Mazda,CX 8,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,23000,838000000.0,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,19700,625000000.0,used
2015,Kia,Sedona,Hàn Quốc,Minivan (MPV),7.0,AT,petrol,white,78999,560000000.0,used
2015,Toyota,Fortuner,Việt Nam,Minivan (MPV),7.0,MT,oil,silver,75000,543500000.0,used
2022,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,15000,680000000.0,used
2009,Kia,Carnival,Việt Nam,Minivan (MPV),7.0,AT,petrol,silver,99000,220000000.0,used
2009,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,silver,79000,180000000.0,used
2018,Toyota,Yaris,Nước khác,Hatchback,5.0,AT,petrol,blue,48000,449000000.0,used
2021,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,white,29000,575000000.0,used
2021,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,7890,1238000000.0,used
2009,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,silver,87000,369500000.0,used
2023,Toyota,Alphard,Nhật Bản,Minivan (MPV),7.0,AT,petrol,black,0,4370000000.0,new
2017,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,white,37000,455000000.0,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,92000,548000000.0,used
2017,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,blue,70000,979000000.0,used
2016,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,83000,730000000.0,used
2017,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,silver,98000,409000000.0,used
2009,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,blue,110000,370000000.0,used
2019,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,brown,43000,455000000.0,used
2006,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,98,405000000.0,used
2003,Toyota,Camry,Việt Nam,Sedan,5.0,MT,petrol,black,88000,168000000.0,used
2019,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,oil,blue,28000,900000000.0,used
2011,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,brown,10000,490000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,red,87000,394500000.0,used
2021,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,41500,996000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,70000,540000000.0,used
2020,Honda,Brio,Nước khác,Hatchback,5.0,AT,petrol,white,62000,365000000.0,used
2019,Suzuki,Swift,Thái Lan,Hatchback,5.0,AT,petrol,blue,71000,400000000.0,used
2021,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,63000,399000000.0,used
2007,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,MT,petrol,gold,88000,150000000.0,used
2016,Chevrolet,Aveo,Việt Nam,Sedan,5.0,MT,petrol,silver,108000,159000000.0,used
2018,Toyota,Rush,Ấn Độ,SUV / Cross over,7.0,AT,petrol,white,27500,480000000.0,used
2022,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,blue,54000,506000000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,silver,42000,433000000.0,used
2018,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,oil,brown,50000,858000000.0,used
2022,Toyota,Veloz Cross,Nước khác,Minivan (MPV),7.0,AT,petrol,white,20900,599000000.0,used
2018,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,brown,450000,850000000.0,used
2021,Honda,Brio,Nước khác,Hatchback,4.0,AT,petrol,orange,6000,405000000.0,used
2018,Mercedes Benz,C Class,Nước khác,Sedan,4.0,AT,petrol,white,30000,1250000000.0,used
2018,Chevrolet,Aveo,Việt Nam,Hatchback,5.0,MT,petrol,silver,29000,229000000.0,used
2019,Honda,Brio,Thái Lan,Hatchback,5.0,AT,petrol,silver,45000,345000000.0,used
2018,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,grey,48000,449000000.0,used
2023,Toyota,Avanza,Việt Nam,SUV / Cross over,7.0,MT,petrol,white,0,568000000.0,new
1992,Toyota,Previa,Nhật Bản,SUV / Cross over,7.0,MT,petrol,blue,100000,58000000.0,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,139000,539000000.0,used
2015,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,brown,52998,500000000.0,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,others,65000,335000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,gold,45000,838000000.0,used
2022,Honda,City,Nhật Bản,Sedan,5.0,AT,petrol,blue,54000,506000000.0,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,123,248000000.0,used
2023,Hyundai,Palisade,Việt Nam,SUV / Cross over,6.0,AT,oil,black,0,1469000000.0,new
2019,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,grey,38000,438000000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,2.0,AT,petrol,white,26000,456000000.0,used
2020,Mercedes Benz,GLC Class,Việt Nam,SUV / Cross over,4.0,AT,petrol,white,52000,1459000000.0,used
2019,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,grey,61000,445000000.0,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,50000,345000000.0,used
2010,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,MT,petrol,silver,66000,215000000.0,used
2017,Ford,Explorer,Việt Nam,SUV / Cross over,8.0,AT,petrol,white,72000,935000000.0,used
2020,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,grey,32000,790000000.0,used
2002,Toyota,Hilux,Nhật Bản,Pick-up (bán tải),2.0,MT,petrol,orange,100000,169000000.0,used
2013,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,203000,309000000.0,used
2023,Mitsubishi,Xpander,Nước khác,Sedan,7.0,AT,petrol,white,0,598000000.0,new
2004,Ford,Escape,Mỹ,SUV / Cross over,5.0,AT,petrol,black,160000,95000000.0,used
1995,Mazda,323,Nhật Bản,Sedan,4.0,MT,petrol,silver,120000,40500000.0,used
2023,Kia,Carnival,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,black,0,1209000000.0,new
2021,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,blue,54000,990000000.0,used
2015,Mazda,6,Thái Lan,Sedan,5.0,AT,petrol,red,68000,455000000.0,used
2019,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,15000,255000000.0,used
2023,Hyundai,Solati,Hàn Quốc,Kiểu dáng khác,16.0,MT,oil,silver,0,695000000.0,new
2017,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,MT,petrol,red,72000,392500000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,silver,58000,850000000.0,used
2017,Mitsubishi,Attrage,Nhật Bản,Sedan,5.0,MT,petrol,red,135000,240000000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,80000,460000000.0,used
2020,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,blue,23000,960000000.0,used
2011,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,MT,petrol,silver,135000,275000000.0,used
2013,Ford,Everest,Thái Lan,SUV / Cross over,7.0,MT,oil,gold,83122,348000000.0,used
2018,Chevrolet,Trailblazer,Thái Lan,SUV / Cross over,7.0,AT,oil,white,47000,618000000.0,used
2019,Honda,City,Nhật Bản,Sedan,5.0,AT,petrol,white,21085,419000000.0,used
2010,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,102600,415000000.0,used
2004,Mitsubishi,Jolie,Việt Nam,Kiểu dáng khác,8.0,MT,petrol,grey,100000,97000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,162000,360000000.0,used
2022,Honda,City,Việt Nam,Sedan,7.0,AT,petrol,white,6500,525000000.0,used
2016,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,54000,590000000.0,used
2019,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,60270,860000000.0,used
2018,Honda,Civic,Thái Lan,Sedan,5.0,AT,petrol,black,60000,485000000.0,used
2018,Ford,Everest,Nước khác,SUV / Cross over,7.0,AT,oil,black,67000,735500000.0,used
2015,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,petrol,black,78000,550000000.0,used
2020,Vinfast,Fadil,Việt Nam,Sedan,5.0,AT,petrol,white,36000,269000000.0,used
2018,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,68000,628000000.0,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,MT,petrol,silver,730000,415000000.0,used
2016,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,90000,726500000.0,used
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,21000,1599000000.0,used
2019,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,86000,250000000.0,used
