manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2010,0,12,6,7,4.0,1,3,1,55000,535000000.0,1
2018,5,198,6,6,7.0,1,3,3,80000,438000000.0,1
2019,2,106,6,7,5.0,1,3,6,61000,445000000.0,1
2022,5,142,0,7,5.0,1,3,12,0,824000000.0,0
2017,2,105,6,1,5.0,1,3,10,52000,339000000.0,1
2015,2,93,6,6,5.0,1,3,12,6,348000000.0,1
2018,4,211,6,6,16.0,2,2,12,95000,838000000.0,1
2013,5,108,0,7,5.0,1,3,8,37500,370000000.0,1
2008,10,57,6,8,5.0,1,3,0,108000,325000000.0,1
2007,3,72,6,7,5.0,1,3,6,10000,230000000.0,1
2023,4,21,0,7,5.0,1,3,0,0,426000000.0,0
2020,4,21,6,7,5.0,2,3,12,49000,345000000.0,1
2023,10,57,4,7,5.0,1,3,10,0,1340000000.0,0
2018,2,232,6,2,16.0,2,2,0,9800,570000000.0,1
2018,6,38,4,5,5.0,1,2,12,35000,479000000.0,1
2020,2,93,6,6,5.0,1,3,6,52000,486000000.0,1
2009,4,236,0,6,5.0,1,3,1,185000,205000000.0,1
2019,10,109,6,6,7.0,2,2,12,91368,789000000.0,1
2020,2,196,4,5,5.0,1,2,4,57999,550000000.0,1
2020,10,57,4,7,5.0,1,3,10,33900,819000000.0,1
2018,3,71,6,7,5.0,1,3,10,80000,379000000.0,1
2019,3,47,4,6,5.0,1,3,12,29500,825000000.0,1
2019,2,196,4,5,5.0,2,2,12,103000,488000000.0,1
2023,6,5,2,7,5.0,1,3,8,0,579000000.0,0
2019,3,72,4,7,5.0,1,3,1,17000,650000000.0,1
2018,4,126,6,1,5.0,1,3,12,58000,328000000.0,1
2020,8,30,4,7,5.0,1,3,6,140000,310000000.0,1
2023,2,196,6,8,5.0,1,2,12,0,707000000.0,0
2023,10,251,6,7,5.0,2,3,12,1250,445000000.0,1
2022,5,198,6,6,7.0,1,3,12,16000,550000000.0,1
2008,5,172,6,1,5.0,1,3,3,15324,148000000.0,1
2022,4,223,3,3,7.0,1,3,0,0,515000000.0,0
2017,8,169,4,1,5.0,1,3,7,100000,255000000.0,1
2009,4,278,0,1,5.0,1,3,3,78,289000000.0,1
2022,2,196,4,5,5.0,1,2,6,30000,568000000.0,1
2023,6,50,6,8,5.0,1,3,10,0,719000000.0,0
2020,5,206,6,6,5.0,1,3,0,65000,565000000.0,1
2023,8,30,4,7,5.0,1,3,8,0,380000000.0,0
2022,3,72,4,7,5.0,1,3,1,10000,725000000.0,1
2007,7,90,6,7,5.0,1,3,1,80000,155000000.0,1
2016,7,91,6,7,5.0,1,3,1,87000,1268000000.0,1
2019,2,196,4,5,5.0,1,2,12,103668,488000000.0,1
2020,6,13,6,7,5.0,1,3,10,31000,699000000.0,1
2021,11,156,6,7,5.0,1,3,10,9000,760000000.0,1
2022,5,61,6,3,8.0,1,1,0,58000,1050000000.0,1
2022,10,136,6,3,8.0,2,3,11,11000,695000000.0,1
2023,3,132,4,6,5.0,1,3,12,0,871000000.0,0
2016,5,67,6,7,5.0,2,3,0,17000,375000000.0,1
2017,1,74,4,5,5.0,1,2,0,68000,510000000.0,1
2017,7,91,8,7,5.0,1,3,12,60000,1099000000.0,1
2023,2,232,6,2,16.0,2,2,12,0,954000000.0,0
2017,5,67,6,7,5.0,1,3,0,54000,435000000.0,1
2019,4,126,0,7,5.0,2,3,12,13000,318000000.0,1
2019,2,106,6,7,5.0,1,3,6,38000,438000000.0,1
1995,5,190,0,7,5.0,2,3,12,150000,14500000.0,1
2023,5,214,6,8,5.0,1,3,0,0,519000000.0,0
2010,4,213,0,7,5.0,1,3,1,77000,315000000.0,1
2008,10,270,2,1,5.0,1,3,11,99999,238000000.0,1
2022,2,196,6,5,2.0,1,2,3,19000,625000000.0,1
2023,11,241,6,6,5.0,1,0,0,0,1090000000.0,0
2018,5,205,6,3,7.0,1,2,1,135000,758000000.0,1
2019,2,173,1,4,4.0,1,3,10,2900,2399000000.0,1
2022,7,201,4,7,5.0,1,3,10,14,4999000000.0,1
2016,10,209,1,3,7.0,1,3,12,27000,2150000000.0,1
2015,7,91,8,7,5.0,1,3,1,85000,660000000.0,1
2014,2,232,6,7,2.0,2,2,12,120000,348000000.0,1
2022,3,71,6,7,5.0,1,3,12,24000,518000000.0,1
2008,7,41,8,7,5.0,1,3,0,10000,255000000.0,1
2020,4,21,6,7,5.0,1,3,12,60000,428000000.0,1
2009,7,41,6,7,5.0,1,3,6,80000,285000000.0,1
2019,3,47,4,6,5.0,1,3,10,3000,789000000.0,1
2021,8,178,6,6,7.0,1,3,1,62000,650000000.0,1
2021,8,268,3,3,7.0,1,3,12,45000,555000000.0,1
2019,6,5,6,7,5.0,1,3,0,50000,475000000.0,1
2023,6,5,2,7,4.0,1,3,10,0,579000000.0,0
2019,4,94,6,7,5.0,1,3,1,55000,470000000.0,1
2018,10,57,6,7,5.0,1,3,1,85000,745000000.0,1
2020,4,21,6,7,5.0,1,3,1,20000,418000000.0,1
2023,4,126,6,7,5.0,1,3,0,0,366000000.0,0
2021,5,67,6,7,5.0,1,3,0,28000,545000000.0,1
2004,10,133,2,9,6.0,2,3,0,120000,30000000.0,1
2003,2,170,6,7,5.0,1,3,1,150000,125000000.0,1
2023,9,267,2,6,7.0,1,3,12,0,599990000.0,0
2022,10,80,4,6,5.0,1,3,12,20000,780000000.0,1
2021,9,267,4,8,7.0,1,3,6,50000,450000000.0,1
2016,2,99,4,6,7.0,1,2,12,100000,725000000.0,1
1980,4,90,6,3,7.0,1,3,0,0,850000000.0,0
2018,5,215,6,6,7.0,1,3,0,33000,585000000.0,1
2022,5,214,6,6,5.0,1,3,12,11000,550000000.0,1
2017,10,136,6,3,8.0,1,3,11,86000,545000000.0,1
2023,2,99,4,6,7.0,1,2,1,17000,1419000000.0,1
2016,5,205,6,3,7.0,1,3,8,65100,599000000.0,1
2023,10,109,6,6,7.0,1,2,0,0,986000000.0,0
2021,7,114,6,6,2.0,1,3,12,47000,1639000000.0,1
2011,0,261,6,6,5.0,1,3,2,130000,465000000.0,1
2005,8,140,6,6,8.0,2,3,0,100000,165000000.0,1
2019,10,79,6,7,5.0,1,3,12,42000,586000000.0,1
2020,11,156,6,8,5.0,1,3,2,82000,535000000.0,1
2023,2,99,4,6,7.0,1,2,8,0,1029000000.0,0
2023,7,114,6,6,5.0,1,3,12,0,2299000000.0,0
2015,7,91,8,7,5.0,1,3,1,80000,620000000.0,1
2017,4,204,4,6,7.0,1,2,2,72000,709000000.0,1
2007,10,136,6,3,8.0,2,3,11,180000,209000000.0,1
2016,10,57,6,7,5.0,1,3,8,80050,599000000.0,1
2018,1,34,6,7,5.0,1,3,1,71000,235000000.0,1
2021,10,136,6,3,8.0,2,3,12,13300,665000000.0,1
2017,10,270,6,1,5.0,1,3,12,44000,445000000.0,1
2021,2,196,4,5,5.0,1,2,7,64999,755000000.0,1
2018,2,232,6,3,16.0,2,2,0,92000,570000000.0,1
2016,7,116,1,6,5.0,1,3,1,94000,1199000000.0,1
2023,5,61,6,6,7.0,1,3,1,0,1209000000.0,0
2022,4,222,3,3,7.0,1,3,10,0,20000000.0,0
2021,2,99,4,6,7.0,1,2,0,60000,860000000.0,1
2020,2,232,6,9,7.0,2,2,1,52000,630000000.0,1
2010,4,123,6,1,5.0,2,3,11,100000,145000000.0,1
2022,10,251,6,7,5.0,1,3,11,54000,490000000.0,1
2022,6,5,6,7,5.0,1,3,0,0,666000000.0,0
2019,2,99,4,6,7.0,1,2,4,58000,838000000.0,1
2015,7,91,6,7,5.0,1,3,1,75000,650000000.0,1
2014,6,13,2,7,5.0,1,3,6,39000,418000000.0,1
2019,2,106,6,7,5.0,1,3,6,48000,445000000.0,1
2019,1,74,6,5,5.0,1,2,1,0,498000000.0,1
2015,5,215,0,6,5.0,1,3,12,48000,575000000.0,1
2022,2,99,4,6,7.0,1,2,1,18000,1419000000.0,1
2017,2,93,6,6,5.0,1,3,12,55000,365000000.0,1
2020,6,51,6,6,5.0,1,3,2,23000,838000000.0,1
2014,10,109,6,6,7.0,1,3,11,70000,395000000.0,1
2022,7,116,1,6,7.0,1,3,12,2500,4150000000.0,1
2009,7,221,8,9,6.0,2,2,11,245000,241000000.0,1
2018,0,12,8,7,4.0,1,3,12,24000,1299000000.0,1
2019,4,21,6,7,5.0,0,3,12,81368,352000000.0,1
2022,11,241,6,6,5.0,1,0,7,4200,839000000.0,1
2021,2,196,4,5,5.0,2,2,0,0,528000000.0,1
2022,8,268,3,3,7.0,1,3,1,37000,620000000.0,1
2020,2,229,4,8,7.0,1,3,0,44000,670000000.0,1
2023,3,132,4,6,5.0,1,3,0,0,699000000.0,0
2014,2,99,4,6,7.0,1,2,4,73000,479000000.0,1
2015,6,13,6,7,5.0,1,3,1,80000,475000000.0,1
2023,9,267,3,6,7.0,1,3,12,0,599900000.0,0
2015,1,34,6,7,5.0,2,3,0,80000,139000000.0,1
2022,5,61,6,3,7.0,1,1,2,40000,1139000000.0,1
2011,6,5,2,7,5.0,1,3,0,112000,268000000.0,1
2003,10,57,2,7,5.0,2,3,0,121000,175000000.0,1
2022,2,196,6,5,5.0,1,2,12,19700,625000000.0,1
2014,10,109,2,6,7.0,1,3,11,65000,460000000.0,1
2016,7,41,6,7,5.0,1,3,1,79000,888000000.0,1
2016,7,91,8,7,5.0,1,3,1,70000,1268000000.0,1
2005,8,129,2,3,7.0,1,3,10,158000,258000000.0,1
2023,2,196,4,5,5.0,1,2,12,0,979000000.0,0
2008,3,72,6,7,4.0,2,3,1,125000,225000000.0,1
2023,10,137,3,3,8.0,1,3,0,0,810000000.0,0
2023,5,142,6,7,5.0,1,3,10,0,779000000.0,1
1993,10,81,2,7,5.0,2,3,6,100000,90000000.0,1
2023,8,235,4,5,5.0,1,2,12,0,760000000.0,0
2018,5,67,6,7,5.0,1,3,12,38000,439000000.0,1
2023,3,72,2,7,5.0,1,3,0,0,770000000.0,0
2021,3,72,4,7,5.0,1,3,2,18000,650000000.0,1
2013,5,219,6,2,2.0,2,2,4,1111,300000000.0,1
2022,3,132,6,1,5.0,1,3,12,6200,790000000.0,1
2015,6,50,6,6,5.0,1,3,0,76416,465000000.0,1
2023,4,236,6,6,5.0,1,3,12,0,769000000.0,0
2019,2,229,6,3,7.0,1,3,12,55000,745000000.0,1
2022,5,142,6,7,5.0,1,3,12,0,800000000.0,0
2021,11,1,6,7,2.0,1,3,12,41998,609000000.0,1
2021,4,21,6,7,5.0,1,3,12,48000,440000000.0,1
2019,2,196,4,5,5.0,2,2,2,48000,485000000.0,1
2021,11,156,6,7,5.0,1,3,2,34000,575000000.0,1
2018,4,94,6,7,5.0,1,3,1,50000,395000000.0,1
2018,6,50,6,6,5.0,1,3,2,68000,628000000.0,1
2022,7,114,6,6,5.0,1,3,2,6000,2050000000.0,1
2023,2,227,6,6,5.0,1,3,1,0,954000000.0,0
2018,8,169,4,1,5.0,1,3,12,28000,350000000.0,1
2020,6,51,6,6,7.0,1,3,10,35000,769000000.0,1
2019,4,21,0,7,5.0,1,3,4,38000,387000000.0,1
2009,10,247,1,6,7.0,1,3,3,76000,455000000.0,1
2017,5,67,6,7,5.0,1,3,0,54000,435000000.0,1
2020,10,136,6,3,8.0,2,3,3,57000,598000000.0,1
2022,8,30,6,7,5.0,2,3,12,23000,325000000.0,1
2022,4,223,3,3,7.0,1,3,8,0,479000000.0,0
2023,11,241,6,6,5.0,1,0,12,0,1090000000.0,0
2020,10,136,6,3,8.0,1,3,11,50000,705000000.0,1
2005,10,273,6,6,7.0,2,3,8,142000,218000000.0,1
2022,2,196,6,5,2.0,1,2,0,15000,626000000.0,1
2023,2,196,1,7,5.0,0,2,12,0,707000000.0,0
2020,8,268,3,3,7.0,1,3,3,23668,535000000.0,1
2019,4,90,6,6,5.0,1,3,10,27000,499000000.0,1
2004,2,97,6,6,5.0,1,3,1,150000,145000000.0,1
2023,8,30,2,7,5.0,1,3,12,0,408500000.0,0
2020,10,79,6,7,5.0,1,3,0,51000,610000000.0,1
2021,4,126,6,1,5.0,1,3,2,15,358000000.0,1
2023,10,251,6,7,5.0,2,3,10,28000,412000000.0,1
2022,4,223,3,3,7.0,1,3,12,0,455000000.0,0
2018,10,136,6,7,2.0,1,3,12,80000,546000000.0,1
2018,10,251,6,7,5.0,1,3,12,44000,420000000.0,1
2021,4,204,6,6,7.0,1,2,0,13000,1070000000.0,1
2001,10,148,6,6,9.0,2,3,5,1,199000000.0,1
2023,4,21,6,7,5.0,2,3,12,0,406000000.0,0
2017,7,41,6,7,4.0,1,3,1,39000,899000000.0,1
2009,5,67,0,7,5.0,1,3,6,540000,280000000.0,1
2016,3,47,6,6,5.0,1,3,0,60000,595000000.0,1
2023,8,268,2,8,7.0,1,3,0,0,560000000.0,0
2017,10,136,6,3,8.0,2,3,11,88000,448000000.0,1
2008,0,264,8,6,8.0,1,3,12,78803,600000000.0,1
2018,2,99,4,6,7.0,1,2,11,39000,897000000.0,1
2023,10,245,6,3,7.0,1,3,0,0,658000000.0,0
2021,2,99,4,6,7.0,1,2,10,18000,1050000000.0,1
2014,3,175,1,3,8.0,1,3,6,120000,1390000000.0,1
2019,10,136,6,3,8.0,2,3,12,125000,518000000.0,1
2019,5,205,6,3,7.0,1,2,1,77000,865000000.0,1
2018,2,105,6,1,5.0,1,3,3,39668,348668668.0,1
2019,10,109,6,6,7.0,1,2,12,92000,830000000.0,1
2023,6,50,6,6,5.0,1,3,12,0,749000000.0,0
2018,10,136,6,3,8.0,1,3,0,70000,539000000.0,1
2020,10,57,4,7,5.0,1,3,12,50000,880000000.0,1
2020,10,199,4,6,7.0,1,3,3,28000,525000000.0,1
2017,2,196,4,5,5.0,2,2,8,72000,399000000.0,1
2021,2,196,6,5,5.0,1,2,12,40000,560000000.0,1
2018,2,196,4,5,5.0,2,2,1,73,460000000.0,1
2016,2,196,4,5,5.0,1,2,12,0,550000000.0,1
2022,7,41,6,7,2.0,1,3,12,0,1599000000.0,0
2023,6,50,6,6,5.0,1,3,4,0,749000000.0,0
2023,5,60,0,8,7.0,1,3,8,3,629000000.0,0
2015,1,218,6,1,5.0,1,3,12,68322,225000000.0,1
2021,10,136,6,3,8.0,2,3,3,46000,660000000.0,1
2020,2,196,4,5,5.0,1,2,12,48000,738000000.0,1
2021,5,214,6,6,5.0,1,3,10,36000,545000000.0,1
2021,7,91,6,7,5.0,1,3,1,14500,2150000000.0,1
2018,7,116,8,6,5.0,1,3,10,24000,2399000000.0,1
2003,0,6,6,7,5.0,1,3,0,114000,220000000.0,1
2023,10,246,3,3,7.0,1,3,12,0,558000000.0,0
2022,7,115,6,6,5.0,1,3,1,1660,2209000000.0,1
2009,7,41,8,7,5.0,1,3,6,89000,219999999.0,1
2022,10,136,6,3,8.0,1,3,12,47700,798000000.0,1
2015,3,47,6,6,5.0,1,3,0,71000,560000000.0,1
2023,11,240,6,6,5.0,1,0,0,0,458000000.0,0
2023,7,41,6,7,5.0,1,3,12,0,1849000000.0,0
2023,6,3,4,7,5.0,1,3,0,0,415000000.0,0
2021,6,5,6,7,5.0,1,3,1,22000,599000000.0,1
2023,4,85,6,6,5.0,1,3,6,0,115000000.0,0
2017,1,58,6,6,7.0,1,3,1,50000,410000000.0,1
2016,10,251,6,7,5.0,1,3,11,85000,340000000.0,1
2010,10,133,2,9,6.0,2,3,11,270000,230000000.0,1
2022,5,214,6,6,5.0,1,3,12,12000,566000000.0,1
2017,7,41,6,7,5.0,1,3,2,70000,979000000.0,1
2023,6,51,6,6,7.0,1,3,12,0,949000000.0,0
2023,6,5,6,7,5.0,1,3,0,0,175000000.0,0
2021,6,51,6,6,7.0,1,3,8,50000,845000000.0,1
2022,6,49,4,8,5.0,1,3,0,0,589000000.0,0
2022,2,196,6,5,5.0,1,2,1,0,707000000.0,0
2010,4,123,6,1,5.0,2,3,11,100000,145000000.0,1
2023,7,239,3,3,7.0,1,3,0,0,3039000000.0,0
2022,11,156,6,7,5.0,1,3,12,6600,706000000.0,1
2007,0,263,1,6,7.0,1,3,7,70168,385000000.0,1
2018,10,136,6,3,7.0,1,3,10,99000,575000000.0,1
2023,10,149,4,6,7.0,1,3,12,2800,2850000000.0,1
2011,7,91,6,7,5.0,1,3,1,110000,500000000.0,1
2019,7,41,6,7,5.0,1,3,12,30000,1239000000.0,1
2020,4,126,4,7,5.0,1,3,12,55000,300000000.0,1
2023,5,206,6,6,5.0,1,3,6,0,704000000.0,0
2023,2,196,6,5,5.0,1,2,3,0,707000000.0,0
2017,10,270,4,1,5.0,1,3,12,39000,430000000.0,1
2021,10,199,3,6,7.0,1,3,1,30000,530000000.0,1
2023,5,61,6,6,7.0,1,2,1,0,1429000000.0,0
2023,10,148,2,6,7.0,1,3,12,2800,2850000000.0,1
2019,10,109,3,6,7.0,1,3,12,70000,760000000.0,1
2021,10,80,4,6,5.0,1,3,12,18800,745000000.0,1
2023,11,241,6,6,5.0,1,0,0,0,1090000000.0,0
2012,10,209,3,3,7.0,1,3,8,65000,796000000.0,1
2009,10,251,6,7,5.0,1,3,4,68000,208000000.0,1
2023,6,50,6,6,5.0,1,3,12,0,749000000.0,0
2021,5,198,6,8,7.0,1,3,12,38000,515000000.0,1
2015,6,52,2,6,7.0,1,3,1,80000,535000000.0,1
2016,10,136,6,3,8.0,2,3,4,71000,352000000.0,1
2016,10,109,6,6,7.0,1,3,11,77000,495000000.0,1
2019,10,57,4,7,5.0,1,3,1,56300,898000000.0,1
2022,4,223,3,3,7.0,1,3,8,0,482000000.0,0
2018,1,177,6,3,7.0,1,3,12,85000,325000000.0,1
2015,3,47,6,6,5.0,1,3,0,71000,560000000.0,1
2021,3,72,4,7,5.0,3,3,2,18000,650000000.0,1
2023,10,257,3,8,5.0,1,3,0,0,405000000.0,0
2019,10,109,6,6,7.0,2,2,11,71000,808000000.0,1
2020,6,51,6,6,7.0,1,3,10,35000,769000000.0,1
2023,2,196,1,7,5.0,1,2,12,0,707000000.0,0
2023,10,109,6,6,7.0,1,2,12,0,1118000000.0,0
2011,3,47,6,6,5.0,1,3,3,970000,350000000.0,1
2023,6,15,2,8,5.0,2,3,0,10000,112000000.0,1
1992,10,84,2,7,5.0,2,3,2,123456,68686000.0,1
2018,2,99,3,6,7.0,1,3,4,75000,858000000.0,1
2021,4,204,0,6,7.0,1,2,1,100000,1080000000.0,1
2023,5,60,6,6,7.0,1,3,1,0,589000000.0,0
2017,4,126,6,7,5.0,1,3,11,65000,299000000.0,1
2021,2,99,4,6,7.0,1,2,12,25000,945000000.0,1
2009,8,147,7,7,5.0,1,3,10,1,289000000.0,1
2009,5,172,6,1,5.0,1,3,6,96000,162000000.0,1
2023,2,196,6,5,5.0,0,2,12,0,707000000.0,0
2022,6,50,6,6,5.0,1,3,2,29000,805000000.0,1
2004,8,140,6,6,8.0,2,3,11,100000,120000000.0,1
2020,8,30,4,7,5.0,3,3,12,34500,355000000.0,1
2020,8,268,3,3,7.0,2,3,0,75620,480000000.0,1
2022,2,196,6,5,5.0,1,2,12,19700,625000000.0,1
2023,10,33,6,3,7.0,2,3,6,0,538000000.0,0
2010,10,134,1,8,7.0,1,3,0,98000,580000000.0,1
2016,4,236,0,6,5.0,1,3,1,67000,550000000.0,1
2017,2,196,4,5,5.0,1,2,0,65000,450000000.0,1
2018,7,116,8,6,5.0,1,3,10,24000,2399000000.0,1
2020,10,136,6,3,8.0,2,3,12,54000,590000000.0,1
2021,5,215,6,6,6.0,1,2,1,39000,950000000.0,1
2020,5,215,6,6,5.0,1,2,12,69000,622000000.0,1
2018,9,63,9,1,5.0,1,3,10,71000,265000000.0,1
2003,10,273,2,6,8.0,2,3,2,150000,170000000.0,1
2021,5,215,6,6,6.0,1,2,12,29670,956000000.0,1
2023,2,196,6,5,5.0,1,2,0,0,707000000.0,0
2011,10,209,1,9,7.0,1,3,0,86000,1130000000.0,1
2021,10,251,2,7,5.0,2,3,12,74000,365000000.0,1
2023,8,181,2,8,7.0,1,2,0,0,1017000000.0,0
2023,7,115,8,6,5.0,1,3,12,1,2799000000.0,1
2014,5,60,6,3,7.0,1,3,3,120000,325000000.0,1
2022,5,61,0,6,7.0,1,2,2,16000,1300000000.0,1
2023,4,21,6,8,5.0,1,3,0,0,406000000.0,0
2023,9,267,3,3,7.0,1,3,12,0,599900000.0,0
2016,5,172,6,1,5.0,2,3,12,100000,210000000.0,1
2014,5,220,0,6,5.0,1,3,3,70000,456000000.0,1
2023,8,169,4,7,5.0,1,3,0,0,465000000.0,0
2023,6,51,6,6,7.0,1,3,0,0,190000000.0,0
2021,7,91,8,7,2.0,1,3,2,42000,1699000000.0,1
2022,7,115,6,6,5.0,1,3,0,35,2210000000.0,1
2023,2,232,6,8,16.0,2,2,0,0,849000000.0,0
2018,7,41,8,7,5.0,1,3,1,50000,1000000000.0,1
2022,6,50,6,6,5.0,1,3,12,7000,785000000.0,1
2023,5,61,6,3,7.0,1,2,10,0,1209000000.0,0
2019,2,106,6,7,5.0,1,3,12,35000,457000000.0,1
2021,8,181,2,8,7.0,1,2,0,45678,898000000.0,1
2019,4,21,0,7,5.0,1,3,4,38000,397000000.0,1
2005,10,273,6,6,8.0,2,3,0,0,175000000.0,1
2016,10,109,6,6,7.0,1,3,11,100000,505000000.0,1
2021,3,47,6,6,7.0,3,3,2,46000,850000000.0,1
2021,5,215,6,6,6.0,1,2,1,39000,965000000.0,1
2023,4,21,6,7,5.0,1,3,1,0,86000000.0,0
2003,2,170,6,7,5.0,1,3,1,57000,122000000.0,1
2023,10,57,6,6,7.0,1,2,1,0,1118000000.0,0
2023,6,50,6,6,5.0,1,3,2,0,869000000.0,0
2016,7,91,6,7,5.0,1,3,1,60000,1239000000.0,1
2023,4,85,6,6,5.0,1,3,0,0,570000000.0,0
2023,10,80,4,6,5.0,1,3,12,0,718000000.0,0
2021,8,268,3,3,7.0,1,3,7,13000,598000000.0,1
2019,4,21,6,7,5.0,1,3,12,60000,389000000.0,1
2020,5,205,6,6,7.0,1,2,10,34000,910000000.0,1
2014,2,232,6,3,6.0,2,2,11,180000,355000000.0,1
2019,2,99,3,6,7.0,1,2,8,50000,820000000.0,1
2020,10,57,4,7,5.0,1,3,10,68000,890000000.0,1
2017,2,232,6,9,10.0,2,2,1,150000,560000000.0,1
2022,7,201,4,7,5.0,1,3,1,11000,4299000000.0,1
2022,7,91,6,7,5.0,1,3,12,30,2150000000.0,1
2017,3,72,4,7,4.0,1,3,2,114000,515000000.0,1
2014,6,13,6,7,5.0,1,3,6,70000,435000000.0,1
2022,6,3,4,1,5.0,1,3,10,20000,489000000.0,1
2022,10,136,6,3,8.0,1,3,12,47700,795000000.0,1
2022,5,215,6,6,7.0,1,2,1,21223,1160000000.0,1
2023,10,57,4,8,5.0,1,3,0,0,1445000000.0,0
2019,4,126,6,1,5.0,1,3,12,24000,339000000.0,1
2019,6,3,4,7,5.0,1,3,12,50000,390000000.0,1
2016,5,172,6,1,5.0,1,3,4,97000,273000000.0,1
2019,10,136,6,3,8.0,2,3,11,46000,575000000.0,1
2019,2,232,6,7,16.0,2,2,11,76000,615000000.0,1
2020,2,99,4,6,7.0,1,2,1,24000,988000000.0,1
2023,4,89,0,3,7.0,1,3,12,0,850000000.0,0
2023,9,224,4,1,5.0,1,3,0,0,559900000.0,0
2019,2,106,6,7,5.0,1,3,10,32000,458000000.0,1
2016,10,136,6,3,8.0,2,3,11,94000,365000000.0,1
2017,7,91,6,7,5.0,1,3,12,57000,999000000.0,1
2023,4,21,0,8,5.0,1,3,0,0,120000000.0,0
2023,6,3,2,7,5.0,1,3,0,0,415000000.0,0
2022,10,136,6,3,8.0,1,3,12,33400,810000000.0,1
2014,2,99,1,6,7.0,1,2,11,50000,458000000.0,1
2017,10,136,6,3,8.0,2,3,11,99000,450000000.0,1
2011,4,213,0,7,5.0,1,3,1,150000,320000000.0,1
2023,10,79,4,7,5.0,1,3,0,0,730000000.0,0
2023,2,232,6,8,16.0,2,2,12,0,849000000.0,1
2021,2,196,6,5,5.0,2,2,4,50145,505000000.0,1
2019,3,139,4,1,5.0,1,3,7,64000,416000000.0,1
2021,10,80,4,6,5.0,1,3,12,18800,755000000.0,1
2018,6,5,6,1,5.0,1,3,12,66000,456789000.0,1
2020,10,251,6,7,5.0,1,3,1,27600,470000000.0,1
2022,7,91,6,7,5.0,1,3,1,39,2150000000.0,1
2017,5,205,6,3,7.0,1,2,12,91085,675000000.0,1
2016,5,215,6,6,7.0,1,3,12,90000,518000000.0,1
2020,5,206,6,6,5.0,1,3,4,36600,565000000.0,1
2010,4,236,0,6,5.0,1,3,10,30000,399000000.0,1
2005,8,140,6,7,8.0,2,3,1,160,140000000.0,1
2018,10,79,2,7,5.0,1,3,1,69000,505000000.0,1
2021,6,38,3,5,5.0,1,2,8,26000,588000000.0,1
2009,4,122,0,0,4.0,1,3,2,112000,366000000.0,1
2022,10,136,6,3,8.0,2,3,11,11000,685000000.0,1
2021,5,67,6,7,5.0,1,3,8,24999,536000000.0,1
2023,2,232,6,9,16.0,1,2,8,0,909000000.0,0
1994,6,8,2,7,4.0,2,3,0,200000,25000000.0,1
2023,10,33,6,3,7.0,2,3,12,0,558000000.0,0
2015,8,169,4,1,5.0,1,3,10,50000,250000000.0,1
2022,11,104,6,7,2.0,1,3,12,8000,315000000.0,1
2019,2,196,4,5,5.0,2,2,2,48000,485000000.0,1
2023,10,246,6,3,7.0,1,3,10,0,658000000.0,0
2021,8,268,3,3,7.0,1,3,3,25000,528000000.0,1
2016,5,198,0,3,7.0,1,2,12,14000,420000000.0,1
2023,10,251,6,8,5.0,1,3,0,0,120000000.0,0
2017,10,136,6,3,8.0,2,3,11,88000,448000000.0,1
2016,5,205,0,3,7.0,1,3,2,72000,550000000.0,1
2022,11,104,6,1,5.0,1,3,6,19000,320000000.0,1
2020,3,47,6,6,7.0,1,3,12,41000,755000000.0,1
2023,4,89,6,3,7.0,1,3,1,0,149000000.0,0
2016,10,57,6,7,5.0,1,3,8,80000,599000000.0,1
2018,6,38,4,5,5.0,1,2,12,35000,479000000.0,1
2004,2,170,6,7,5.0,1,3,3,100000,165000000.0,1
2019,10,199,3,6,5.0,1,3,12,36000,499000000.0,1
2016,6,5,6,7,5.0,1,3,12,32000,399000000.0,1
2019,8,268,3,3,5.0,2,3,12,70000,425000000.0,1
2023,4,204,0,6,7.0,1,3,12,0,1139000000.0,0
2018,7,114,6,6,5.0,1,3,12,60000,975000000.0,1
2004,7,91,8,7,5.0,1,3,1,159999,165000000.0,1
2023,11,90,6,6,5.0,1,0,7,0,675000000.0,0
2023,8,268,2,6,7.0,1,3,12,0,658000000.0,0
2023,5,212,0,7,5.0,1,3,8,0,446000000.0,0
2005,8,129,6,3,8.0,1,3,11,100000,248000000.0,1
2023,2,196,4,5,4.0,1,2,7,0,979000000.0,0
2019,4,90,6,6,5.0,1,3,10,27000,499000000.0,1
2023,10,245,3,6,7.0,1,3,12,0,628000000.0,0
1998,10,189,6,3,7.0,1,3,12,153800,48000000.0,1
2019,4,21,6,7,5.0,2,3,4,34756,360000000.0,1
2018,10,257,4,1,5.0,1,3,0,8000,299000000.0,1
2018,7,112,8,6,5.0,0,3,12,15000,1980000000.0,1
2019,5,205,6,3,5.0,1,2,1,40000,865000000.0,1
2017,4,94,6,7,5.0,1,3,3,65268,399000000.0,1
2020,10,251,6,7,5.0,1,3,11,60000,419000000.0,1
2018,2,105,4,1,5.0,1,3,0,39000,350000000.0,1
2016,10,136,6,3,8.0,2,3,4,86223,355000000.0,1
2021,8,269,6,3,7.0,1,3,12,14688,585000000.0,1
2023,10,57,4,7,5.0,1,3,0,0,1035000000.0,0
2023,2,99,4,8,7.0,1,2,10,0,1306000000.0,0
