manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,condition
2022,Kia,Soluto,Hàn Quốc,Sedan,2.0,MT,petrol,white,25000,used
2020,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,50000,used
2011,Hyundai,Getz,Hàn Quốc,Hatchback,5.0,MT,petrol,silver,16000,used
2020,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,grey,27000,used
2009,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,grey,86000,used
2008,Hyundai,Santa Fe,Nhật Bản,SUV / Cross over,7.0,MT,petrol,black,80000,used
2020,Kia,Sedona,Việt Nam,Minivan (MPV),5.0,AT,petrol,white,23000,used
2021,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,red,12500,used
2018,Kia,Optima,Việt Nam,Sedan,5.0,AT,petrol,white,35000,used
2018,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,150000,used
2021,Mazda,BT 50,Nước khác,Pick-up (bán tải),5.0,AT,oil,others,26000,used
2010,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,black,100000,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,black,50000,used
2022,Hyundai,Creta,Việt Nam,SUV / Cross over,2.0,AT,petrol,black,15000,used
2016,Chevrolet,Cruze,Hàn Quốc,Sedan,5.0,MT,petrol,black,50000,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,silver,86123,used
2022,Mercedes Benz,V Class,Nước khác,Minivan (MPV),6.0,AT,petrol,black,0,new
2012,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,silver,76000,used
2014,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,white,132000,used
2019,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,AT,petrol,white,55000,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,brown,87000,used
2017,Chevrolet,Aveo,Việt Nam,Sedan,5.0,MT,petrol,white,70000,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,brown,70000,used
2008,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,MT,petrol,black,80000,used
2008,Toyota,Yaris,Nhật Bản,Sedan,5.0,AT,petrol,blue,71514,used
2020,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,6,used
2011,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,gold,95000,used
2017,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,red,128000,used
2008,Mitsubishi,Zinger,Việt Nam,SUV / Cross over,8.0,MT,petrol,blue,100000,used
2022,Mitsubishi,Outlander,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,29000,used
2013,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,grey,78000,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,97000,used
2021,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,red,10000,used
2021,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,32000,used
1999,Ford,Laser,Việt Nam,Sedan,5.0,MT,petrol,grey,22222,used
2011,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,120000,used
2020,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,black,20000,used
2018,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,gold,80000,used
2023,Toyota,Veloz,Nước khác,SUV / Cross over,7.0,AT,petrol,others,0,new
2008,Toyota,Camry,Nhật Bản,Sedan,5.0,AT,petrol,black,1668,used
2018,Honda,Civic,Thái Lan,Sedan,5.0,AMT,petrol,white,37000,used
2010,Chevrolet,Cruze,Hàn Quốc,Sedan,5.0,AT,petrol,silver,10000,used
2014,Mazda,2,Việt Nam,Hatchback,5.0,AT,petrol,red,100000,used
2023,Kia,K3,Hàn Quốc,Sedan,5.0,AT,petrol,others,0,new
2022,Kia,K3,Việt Nam,Sedan,2.0,AT,petrol,white,17000,used
2023,Kia,Carnival,Hàn Quốc,SUV / Cross over,8.0,AT,oil,blue,0,new
2019,Mitsubishi,Xpander,Nước khác,SUV / Cross over,7.0,MT,petrol,silver,83500,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,gold,95000,used
2023,Mitsubishi,Xpander,Nhật Bản,Minivan (MPV),7.0,AT,petrol,red,0,new
1980,Toyota,Hiace,Việt Nam,Van,6.0,MT,oil,green,123456,used
2021,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,black,16000,used
2015,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,brown,99000,used
2021,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,red,25000,used
2014,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,silver,140000,used
2017,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,79,used
2005,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,silver,14000,used
2018,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,AT,petrol,black,81000,used
2021,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,blue,50000,used
2020,Mitsubishi,Xpander Cross,Nhật Bản,SUV / Cross over,7.0,AT,petrol,silver,29000,used
2015,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,8,used
2018,Hyundai,Elantra,Nước khác,Sedan,5.0,AT,petrol,red,53000,used
1997,Toyota,Camry,Mỹ,Sedan,5.0,MT,petrol,green,100000,used
2015,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,75000,used
2023,Toyota,Veloz,Nước khác,Minivan (MPV),7.0,AT,petrol,white,0,new
2018,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,red,79000,used
2003,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,9000,used
2009,Hyundai,Getz,Hàn Quốc,Hatchback,5.0,MT,petrol,silver,19,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,others,40000,used
2014,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,90000,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,white,34000,used
2018,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,70000,used
2016,Mercedes Benz,GLA Class,Đức,SUV / Cross over,5.0,AT,petrol,red,24000,used
2020,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,78000,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,black,85000,used
2016,Kia,Rio,Hàn Quốc,Sedan,5.0,AT,petrol,white,70000,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,gold,41000,used
2005,Ford,Everest,Mỹ,SUV / Cross over,7.0,MT,petrol,black,150000,used
2013,Ford,Focus,Việt Nam,Hatchback,5.0,AT,petrol,red,92000,used
2011,Toyota,Fortuner,Nhật Bản,SUV / Cross over,7.0,AT,petrol,silver,180000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,brown,55000,used
2013,Ford,Transit,Nhật Bản,Van,6.0,MT,oil,silver,999,used
2007,Kia,Morning,Hàn Quốc,Sedan,5.0,AT,petrol,grey,99999,used
2018,Mazda,3,Việt Nam,Hatchback,5.0,AT,petrol,red,69000,used
2023,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,black,0,new
2005,Ford,Escape,Nước khác,SUV / Cross over,5.0,AT,petrol,black,99999,used
2019,Mazda,2,Thái Lan,Sedan,5.0,AT,petrol,white,13000,used
2021,Mitsubishi,Xpander Cross,Nhật Bản,Minivan (MPV),7.0,AT,petrol,white,65000,used
2022,Toyota,Avanza,Nước khác,SUV / Cross over,7.0,MT,petrol,silver,14000,used
2014,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,150000,used
2023,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,0,new
2019,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,36168,used
2022,Kia,Seltos,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,6700,used
2016,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,MT,petrol,others,194339,used
2022,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,silver,28500,used
2019,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,white,52000,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,red,12000,used
2019,Honda,Brio,Nước khác,Hatchback,5.0,AT,petrol,white,71000,used
2009,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,AT,petrol,silver,88000,used
2018,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,others,180000,used
2008,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,195000,used
2021,Mitsubishi,Triton,Nhật Bản,Pick-up (bán tải),5.0,AT,oil,black,37000,used
2009,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,silver,77000,used
2019,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,gold,5,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,black,0,new
2016,Kia,Sedona,Hàn Quốc,Minivan (MPV),7.0,AT,petrol,black,82000,used
2021,Kia,Carnival,Việt Nam,Minivan (MPV),7.0,AT,oil,white,31000,used
2021,Kia,Seltos,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,white,25000,used
2021,Toyota,Vios,Nhật Bản,Sedan,5.0,MT,petrol,gold,70000,used
2020,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,white,53000,used
2022,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,15000,used
2007,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,MT,oil,black,190000,used
2020,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,7.0,AT,petrol,red,50000,used
2019,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,black,21002,used
2011,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,red,95000,used
2022,Hyundai,Creta,Nước khác,SUV / Cross over,2.0,AT,petrol,white,16000,used
2021,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,67000,used
2000,Toyota,Corolla,Việt Nam,Sedan,5.0,MT,petrol,grey,30000,used
2022,Kia,Carnival,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,white,28000,used
2016,Kia,Carens,Việt Nam,Minivan (MPV),7.0,MT,petrol,pink,123000,used
2023,Ford,Territory,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,86,used
2007,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,gold,156000,used
2021,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,grey,26000,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,brown,40000,used
2018,Chevrolet,Aveo,Việt Nam,Sedan,5.0,MT,petrol,black,111111,used
2012,Ford,Everest,Thái Lan,SUV / Cross over,7.0,MT,oil,others,120000,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,90000,used
2005,Mitsubishi,Pajero,Nhật Bản,SUV / Cross over,7.0,MT,petrol,green,100000,used
2016,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,white,54000,used
2022,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,white,3800,used
2021,Mitsubishi,Xpander,Ấn Độ,Minivan (MPV),7.0,AT,petrol,white,90,used
2015,Chevrolet,Aveo,Hàn Quốc,Sedan,5.0,MT,petrol,black,13000,used
2015,Chevrolet,Spark,Việt Nam,Van,2.0,MT,petrol,red,12345,used
2015,Mercedes Benz,GLA Class,Đức,SUV / Cross over,5.0,AT,petrol,white,120000,used
2019,Hyundai,Kona,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,black,64000,used
2023,Vinfast,VF8,Việt Nam,SUV / Cross over,5.0,AT,electric,black,0,new
2006,Toyota,Innova,Nhật Bản,Sedan,8.0,MT,petrol,silver,25000,used
2010,Toyota,Sienna,Nhật Bản,Minivan (MPV),7.0,AT,petrol,white,106000,used
2023,Honda,HR-V,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,0,new
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,23145,used
2022,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,MT,petrol,white,4000,used
2009,Toyota,Yaris,Nhật Bản,Hatchback,5.0,AT,petrol,red,68000,used
2017,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,blue,50000,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,56000,used
2016,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,oil,black,93000,used
2022,Kia,K3,Việt Nam,Sedan,4.0,AT,petrol,white,20000,used
2022,Kia,K3,Việt Nam,Sedan,5.0,AT,petrol,black,20000,used
1996,Toyota,Camry,Mỹ,Sedan,5.0,AT,petrol,blue,100000,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,92000,used
2013,Toyota,Hilux,Nhật Bản,Pick-up (bán tải),5.0,MT,oil,grey,120000,used
2012,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,red,79000,used
2022,Mitsubishi,Xpander Cross,Nước khác,Minivan (MPV),7.0,AT,petrol,others,39000,used
2015,Mitsubishi,Mirage,Thái Lan,Hatchback,5.0,AT,petrol,white,45000,used
2014,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,65000,used
2022,Kia,K3,Việt Nam,Sedan,5.0,AT,petrol,red,8000,used
2022,Mitsubishi,Outlander,Nhật Bản,SUV / Cross over,9.0,AT,petrol,red,33000,used
2016,Chevrolet,Spark,Việt Nam,Hatchback,2.0,MT,petrol,white,160000,used
2016,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,100000,used
2019,Mazda,2,Thái Lan,Sedan,5.0,AT,petrol,white,30000,used
2019,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,red,76000,used
2010,Toyota,Sienna,Mỹ,Minivan (MPV),8.0,AT,petrol,gold,66000,used
2022,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,30000,used
2016,Mazda,6,Nhật Bản,Sedan,5.0,AT,petrol,red,19710,used
2010,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,MT,petrol,silver,66000,used
2016,Mercedes Benz,E Class,Đức,Sedan,5.0,AT,petrol,black,70000,used
2018,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,brown,86000,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,60000,used
2022,Vinfast,Lux A2.0,Việt Nam,Sedan,4.0,AT,petrol,red,33790,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,48500,used
2008,Toyota,Yaris,Nhật Bản,Hatchback,5.0,AT,petrol,white,96000,used
2019,Toyota,Wigo,Thái Lan,Hatchback,5.0,MT,petrol,red,76000,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,55000,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,94000,used
2021,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,red,32000,used
2020,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,black,62000,used
2008,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,MT,petrol,orange,120000,used
2009,Toyota,Fortuner,Nhật Bản,SUV / Cross over,7.0,AT,petrol,grey,150000,used
2017,Ford,EcoSport,Mỹ,SUV / Cross over,5.0,AT,petrol,red,78000,used
2017,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,MT,petrol,red,72000,used
2013,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,106000,used
2023,Mitsubishi,Xpander,Việt Nam,SUV / Cross over,7.0,MT,petrol,black,4000,used
2010,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,130238,used
2011,Toyota,Innova,Việt Nam,SUV / Cross over,8.0,MT,petrol,silver,130000,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,brown,47000,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,80000,used
2017,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,silver,69000,used
2002,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,silver,70000,used
2008,Toyota,RAV4,Nhật Bản,SUV / Cross over,5.0,AT,petrol,black,120000,used
2021,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,grey,22000,used
2020,Mitsubishi,Xpander Cross,Nước khác,SUV / Cross over,7.0,AT,petrol,orange,68386,used
2017,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,65000,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,brown,12000,used
2010,Chevrolet,Cruze,Mỹ,Sedan,5.0,AT,petrol,silver,112000,used
2022,Honda,City,Việt Nam,Sedan,7.0,AT,petrol,white,6500,used
2022,Hyundai,Creta,Nước khác,SUV / Cross over,5.0,AT,petrol,white,9798,used
2006,Ford,Everest,Mỹ,SUV / Cross over,7.0,MT,oil,white,154214,used
2021,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,39000,used
2015,Mercedes Benz,GLE Class,Mỹ,SUV / Cross over,5.0,AT,petrol,red,70000,used
2019,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,others,60000,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,silver,140000,used
2011,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,red,200000,used
2018,Kia,Sorento,Việt Nam,SUV / Cross over,8.0,AT,oil,white,100000,used
2021,Honda,City,Nhật Bản,Sedan,5.0,AT,petrol,white,20000,used
2006,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,silver,200000,used
2018,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,red,35000,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,54000,used
2016,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,silver,82000,used
2018,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,blue,8000,used
2011,Hyundai,Veloster,Hàn Quốc,Coupe (2 cửa),5.0,AT,petrol,green,86000,used
2020,Toyota,Wigo,Nước khác,Hatchback,5.0,AT,petrol,orange,37000,used
2017,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,white,185000,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,red,110000,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,100000,used
2007,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,180,used
2013,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,86000,used
2012,Ford,Focus,Mỹ,Hatchback,5.0,AT,petrol,grey,103000,used
2023,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,0,new
2009,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,white,200000,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,39000,used
2018,Honda,City,Nước khác,Sedan,5.0,AT,petrol,white,60000,used
2020,Mercedes Benz,S Class,Đức,Sedan,5.0,AT,petrol,white,29000,used
2012,Chevrolet,Aveo,Việt Nam,Sedan,5.0,MT,petrol,silver,62126,used
2015,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,red,80000,used
2015,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,oil,black,100000,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,40000,used
2008,Toyota,Innova,Việt Nam,SUV / Cross over,8.0,MT,petrol,silver,80000,used
2021,Kia,Optima,Việt Nam,Sedan,5.0,AT,petrol,red,40000,used
2015,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,AT,petrol,brown,80000,used
2020,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,silver,52000,used
2021,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,35000,used
2018,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,MT,petrol,silver,86000,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,gold,59000,used
2021,Hyundai,Tucson,Nhật Bản,SUV / Cross over,5.0,AT,petrol,red,20000,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,brown,100000,used
2020,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,blue,16800,used
2006,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,black,92568,used
2016,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,83000,used
2010,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,100000,used
2022,Vinfast,Lux A2.0,Việt Nam,Sedan,2.0,AT,petrol,red,6500,used
2019,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,55000,used
2010,Ford,Transit,Việt Nam,Van,6.0,MT,oil,silver,23450,used
2022,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),2.0,AT,oil,others,20000,used
2017,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,black,102,used
2020,Kia,Soluto,Hàn Quốc,Sedan,5.0,MT,petrol,white,100000,used
2023,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,11000,used
2020,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,gold,66000,used
1993,Honda,Accord,Nhật Bản,Sedan,5.0,MT,petrol,grey,1,used
2008,Toyota,Yaris,Nhật Bản,Sedan,5.0,AT,petrol,white,85000,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,white,11200,used
2020,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,red,30000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,82700,used
2007,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,black,110000,used
2014,Kia,K3,Việt Nam,Sedan,5.0,AT,petrol,black,34485,used
2016,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,AT,petrol,white,87000,used
2009,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,7000,used
2020,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,white,94000,used
2016,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,gold,85000,used
2018,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,black,43000,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,white,38000,used
2019,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,white,12000,used
2015,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,red,65000,used
2020,Toyota,Rush,Nước khác,SUV / Cross over,5.0,AT,petrol,white,45000,used
2016,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,MT,oil,grey,96000,used
2018,Toyota,Corolla Altis,Nhật Bản,Sedan,5.0,AT,petrol,black,69000,used
2008,Mercedes Benz,E Class,Đức,Sedan,5.0,AT,petrol,gold,110000,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,silver,70000,used
2017,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,65000,used
2019,Toyota,Rush,Nước khác,SUV / Cross over,7.0,AT,petrol,red,80000,used
2017,Kia,Rondo,Hàn Quốc,Minivan (MPV),7.0,AT,oil,blue,60000,used
2013,Ford,Focus,Việt Nam,Hatchback,5.0,AT,petrol,silver,7200,used
2022,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,petrol,white,7000,used
2020,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,44000,used
2014,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,silver,75000,used
2019,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,black,20000,used
2021,Mitsubishi,Attrage,Việt Nam,Sedan,5.0,AT,petrol,white,77000,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,40000,used
2019,Hyundai,Grand i10,Việt Nam,Sedan,5.0,AT,petrol,white,78000,used
2014,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,others,75000,used
2023,Hyundai,Stargazer,Nước khác,Minivan (MPV),7.0,AT,petrol,red,0,new
2019,Hyundai,Kona,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,green,58265,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,90000,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),2.0,AT,oil,others,27000,used
2022,Kia,Carnival,Hàn Quốc,Minivan (MPV),7.0,AT,oil,black,25000,used
2022,Kia,K3,Việt Nam,Sedan,5.0,AT,petrol,grey,36,used
2009,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,black,90000,used
2009,Mitsubishi,Grandis,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,110000,used
2015,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,blue,115000,used
2023,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,19,used
2019,Honda,Brio,Thái Lan,Hatchback,5.0,AT,petrol,orange,9900,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,white,90000,used
2012,Kia,Morning,Hàn Quốc,Hatchback,2.0,AT,petrol,silver,50000,used
1996,Toyota,Camry,Nhật Bản,Sedan,4.0,AT,petrol,others,999,used
2022,Kia,K3,Hàn Quốc,Sedan,5.0,AT,petrol,white,60000,used
2017,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,53000,used
2004,Ford,Mondeo,Việt Nam,Sedan,5.0,AT,petrol,black,148000,used
2015,Hyundai,Grand i10,Ấn Độ,Sedan,5.0,MT,petrol,silver,25,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,57000,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,28000,used
2009,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,silver,9000,used
2020,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,black,52000,used
2022,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,others,54000,used
2008,Ford,Transit,Mỹ,Van,6.0,MT,oil,silver,1234,used
2019,Toyota,Vios,Nhật Bản,Sedan,5.0,AT,petrol,gold,30000,used
2022,Ford,Dòng khác,Thái Lan,Pick-up (bán tải),5.0,AT,oil,blue,48000,used
2009,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,grey,150000,used
2010,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,white,89152,used
2017,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,brown,175000,used
2020,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,28000,used
