iter	MAE
19458	39347503.92
19459	39347500.1
19460	39347476.59
19461	39347458.43
19462	39347399.3
19463	39346516.01
19464	39346489.98
19465	39345994.17
19466	39345973.89
19467	39345715.14
19468	39345711.47
19469	39345522.03
19470	39345486.61
19471	39345345.34
19472	39338762.99
19473	39338643.6
19474	39338587.24
19475	39338578.6
19476	39338559.02
19477	39338544.01
19478	39338486.01
19479	39338445.3
19480	39338432.35
19481	39338300.78
19482	39338270.12
19483	39338194.69
19484	39338183.48
19485	39338171.98
19486	39338116.55
19487	39337938.96
19488	39337893.01
19489	39337880.11
19490	39337861.15
19491	39337808.22
19492	39337794.83
19493	39337632.73
19494	39337579.04
19495	39337522.57
19496	39337426.94
19497	39337416.14
19498	39337386.71
19499	39337133.32
19500	39337111.79
19501	39337108.82
19502	39336950.44
19503	39336931.23
19504	39336694.61
19505	39336470.22
19506	39336190.96
19507	39336163.13
19508	39336111.84
19509	39336013.21
19510	39335956.74
19511	39335901.38
19512	39335189.65
19513	39332105.9
19514	39332086.8
19515	39332059.84
19516	39332008.42
19517	39331952.73
19518	39331893.57
19519	39331862.82
19520	39331779.86
19521	39331774.06
19522	39331656.04
19523	39331634.27
19524	39331552.58
19525	39331533.2
19526	39331427.87
19527	39331377.61
19528	39331344.63
19529	39331253.8
19530	39331217.75
19531	39331209.93
19532	39331199.51
19533	39331173
19534	39331169.97
19535	39331155.39
19536	39330843.64
19537	39330807.75
19538	39330702.53
19539	39330624.96
19540	39330615.76
19541	39330602.97
19542	39330566.48
19543	39330549.13
19544	39330545.97
19545	39330463.02
19546	39330444.36
19547	39330423.33
19548	39330407.49
19549	39330331.2
19550	39330315.79
19551	39330236.33
19552	39330168.94
19553	39330161.34
19554	39330154
19555	39330146.36
19556	39330104.15
19557	39330015.3
19558	39329865.42
19559	39329811.72
19560	39329797.09
19561	39329789.54
19562	39329660.71
19563	39329645.64
19564	39329624.71
19565	39329472.36
19566	39329412.65
19567	39329382.07
19568	39328961.11
19569	39328953.97
19570	39328853.79
19571	39328495.02
19572	39328482.86
19573	39328312.43
19574	39328293.17
19575	39327484.02
19576	39327438.54
19577	39327435.58
19578	39327357.39
19579	39327340.3
19580	39326363.53
19581	39326340.29
19582	39326317.29
19583	39326288.73
19584	39326149.96
19585	39326100.29
19586	39326025.39
19587	39326016.36
19588	39326014.06
19589	39326010.41
19590	39325875.72
19591	39325837.39
19592	39325732.76
19593	39325688.61
19594	39325557.53
19595	39325505.88
19596	39324584.19
19597	39324557.34
19598	39324515.1
19599	39322995.35
19600	39322935.12
19601	39322910.79
19602	39322701.1
19603	39322642.55
19604	39322613.64
19605	39322569.19
19606	39322552.14
19607	39322029.75
19608	39321769.46
19609	39321413.91
19610	39321397.03
19611	39321365.21
19612	39321295.76
19613	39320720.64
19614	39320273.23
19615	39320262.53
19616	39320245.13
19617	39320209.12
19618	39318898.42
19619	39318529.52
19620	39318488.53
19621	39318222.6
19622	39318187.66
19623	39318054.39
19624	39318045.94
19625	39317362.49
19626	39317356.97
19627	39317049.92
19628	39317000.01
19629	39316947.07
19630	39316939.32
19631	39316844.01
19632	39316546.99
19633	39316476.68
19634	39316443.47
19635	39316413.77
19636	39316232.03
19637	39315901.06
19638	39314847.44
19639	39314830.49
19640	39314610.84
19641	39314593.58
19642	39314492.31
19643	39314408.82
19644	39314360.1
19645	39314342.11
19646	39314335.01
19647	39314269.68
19648	39314254.57
19649	39314241.84
19650	39314236.29
19651	39313591.76
19652	39313575.81
19653	39313458.1
19654	39313401.59
19655	39313337.81
19656	39313328.36
19657	39313319.67
19658	39313254.89
19659	39312487.95
19660	39312114.61
19661	39312088.74
19662	39311566.95
19663	39311536.81
19664	39311520.19
19665	39311432.31
19666	39310362.36
19667	39310329.41
19668	39310306.07
19669	39310268.36
19670	39310217.39
19671	39309624.17
19672	39309612.99
19673	39309585.6
19674	39309577.62
19675	39309566.74
19676	39309349
19677	39309308.8
19678	39309301.88
19679	39309230.78
19680	39309224.73
19681	39309212.37
19682	39309111.84
19683	39309020.98
19684	39308844.83
19685	39308437.45
19686	39308392.85
19687	39308332.06
19688	39308254.89
19689	39308109.1
19690	39308099.07
19691	39308073.78
19692	39307961.86
19693	39307942.49
19694	39307791.38
19695	39307774.56
19696	39307609.99
19697	39307600.15
19698	39307533.72
19699	39307416.84
19700	39307403.02
19701	39307329.03
19702	39307291.46
19703	39307279.53
19704	39307214.28
19705	39306350.13
19706	39306339.77
19707	39306044.96
19708	39306034.01
19709	39305340.81
19710	39305328.41
19711	39305324.38
19712	39304141.65
19713	39304071.17
19714	39304044.95
19715	39303968.39
19716	39303890.82
19717	39303760.87
19718	39303746.48
19719	39303720
19720	39303486.06
19721	39303347.99
19722	39303329.86
19723	39303310.38
19724	39302599.74
19725	39302590.54
19726	39302587.92
19727	39302541.24
19728	39302489.89
19729	39302219.88
19730	39302106.57
19731	39302060.61
19732	39301861.51
19733	39301517.1
19734	39301483.82
19735	39301477.24
19736	39301430.84
19737	39301406.99
19738	39301383.89
19739	39301357.97
19740	39300706.02
19741	39300035.48
19742	39299983.7
19743	39299972.66
19744	39299967.51
19745	39299950.51
19746	39299666.3
19747	39299656.22
19748	39299644.37
19749	39299639.53
19750	39299562.73
19751	39299557.81
19752	39299543.02
19753	39299521.67
19754	39299434.91
19755	39299301.51
19756	39299229.32
19757	39299215.47
19758	39299192.82
19759	39298435.65
19760	39298296.69
19761	39298293.68
19762	39298270.26
19763	39297996.37
19764	39297971.4
19765	39297778.82
19766	39297712.22
19767	39297649.03
19768	39297612.61
19769	39297600.87
19770	39297561.96
19771	39297488.66
19772	39297460.36
19773	39297316.24
19774	39297304.25
19775	39297054.76
19776	39296928.14
19777	39296917.17
19778	39296880.3
19779	39296869.15
19780	39296846.47
19781	39296804.02
19782	39296696.65
19783	39296691.47
19784	39295249.36
19785	39294824.64
19786	39294800.98
19787	39294089.28
19788	39293981.4
19789	39293975.76
19790	39293474.16
19791	39293409.21
19792	39293389.54
19793	39293375.91
19794	39293369.84
19795	39293338.17
19796	39293304.65
19797	39293300.24
19798	39293276.69
19799	39293265.19
19800	39293237.03
19801	39293220.6
19802	39293029.2
19803	39292988.6
19804	39292942.23
19805	39292823.06
19806	39292794.76
19807	39292778.72
19808	39292753.58
19809	39292569.81
19810	39292564.28
19811	39292546.47
19812	39292455.17
19813	39292406.2
19814	39292394.91
19815	39292356.06
19816	39292290.63
19817	39292279.32
19818	39292266.26
19819	39292259.49
19820	39292240.9
19821	39292178.51
19822	39292164.41
19823	39292137.48
19824	39292117.82
19825	39292040.07
19826	39291973.43
19827	39291832.15
19828	39291822.55
19829	39288760.84
19830	39288753.72
19831	39288742.06
19832	39288716.57
19833	39279638.94
19834	39279605.69
19835	39279587.38
19836	39279537.93
19837	39279342.88
19838	39279292.62
19839	39279275.95
19840	39279240.78
19841	39279154.28
19842	39279133.11
19843	39279123.63
19844	39278963.98
19845	39278853.4
19846	39278673.52
19847	39278652.51
19848	39278329.75
19849	39278004.06
19850	39277975.4
19851	39274364.86
19852	39274274.43
19853	39274070.43
19854	39274066.97
19855	39274053.29
19856	39274035.32
19857	39273948.47
19858	39273899.56
19859	39273731.17
19860	39273478.1
19861	39273088.89
19862	39273078.3
19863	39273074.01
19864	39273062.4
19865	39273055.27
19866	39273052.8
19867	39272964.92
19868	39272817.09
19869	39271680.27
19870	39271482.52
19871	39271472.57
19872	39271240.25
19873	39270704.41
19874	39270661.84
19875	39270653.06
19876	39270501.31
19877	39270452.65
19878	39270395.71
19879	39270354.93
19880	39270309.92
19881	39270304.99
19882	39270295.67
19883	39270286.08
19884	39270271.17
19885	39270187.12
19886	39270183.66
19887	39269970.32
19888	39269961.91
19889	39269944.25
19890	39269927.28
19891	39269608.33
19892	39269565.3
19893	39269473.21
19894	39269168.65
19895	39269137.8
19896	39269127.57
19897	39269049.38
19898	39269013.87
19899	39268778.27
19900	39268770.32
19901	39268750.55
19902	39268670.36
19903	39268659.84
19904	39268656.63
19905	39268641.21
19906	39268633.12
19907	39268621.98
19908	39268573.69
19909	39268560.94
19910	39268498.56
19911	39267391.3
19912	39267362.96
19913	39262988.67
19914	39262967.98
19915	39262962.6
19916	39262922.55
19917	39262741.84
19918	39262241.58
19919	39261691.87
19920	39261636.16
19921	39261622.31
19922	39261606.35
19923	39261583.6
19924	39261580.24
19925	39261541.73
19926	39261472.45
19927	39261460.29
19928	39261444.27
19929	39261430.05
19930	39261408.69
19931	39261383.81
19932	39261379.33
19933	39261311.07
19934	39260870.55
19935	39260844.12
19936	39260584.69
19937	39260453.87
19938	39260428.19
19939	39260409.96
19940	39260366.76
19941	39260221.78
19942	39260196.98
19943	39260172.16
19944	39260072.49
19945	39260063.09
19946	39260052.7
19947	39259838.67
19948	39259834.02
19949	39259802.59
19950	39259463.55
19951	39259429.68
19952	39259376.39
19953	39259349.73
19954	39259006.64
19955	39258959.98
19956	39258952.01
19957	39258927.54
19958	39258915.04
19959	39258696.07
19960	39258632.03
19961	39258572.41
19962	39258550.51
19963	39258479.17
19964	39258447.34
19965	39258433.14
19966	39258418.59
19967	39258412.01
19968	39258363.87
19969	39258345.8
19970	39258264.6
19971	39258230.74
19972	39258120.67
19973	39257936.15
19974	39257904.06
19975	39257893.97
19976	39257703.51
19977	39257683.5
19978	39257648.41
19979	39257608.44
19980	39257509.96
19981	39257501.28
19982	39257400.91
19983	39257363.49
19984	39257316.68
19985	39257157.96
19986	39257126.96
19987	39257110.54
19988	39257001.44
19989	39254380.84
19990	39254183.62
19991	39254153.61
19992	39254105.63
19993	39253988.35
19994	39253946.17
19995	39253898.56
19996	39253822.78
19997	39253799.99
19998	39253631.77
19999	39253592.82
20000	39253556.18
20001	39252832.73
20002	39252815.83
20003	39252734.2
20004	39252654.22
20005	39252609.86
20006	39252580.82
20007	39252553.17
20008	39252400.82
20009	39252394.79
20010	39252273.37
20011	39252071.27
20012	39252057.55
20013	39252050.2
20014	39252025.89
20015	39251937.77
20016	39251896.85
20017	39251889.75
20018	39251858.52
20019	39251760.24
20020	39251687.69
20021	39251411.08
20022	39251390.87
20023	39251366.17
20024	39251248.76
20025	39250907.64
20026	39250904.04
20027	39250897.3
20028	39250828.6
20029	39250800.83
20030	39250787.82
20031	39250760.19
20032	39250739.41
20033	39250735.95
20034	39250696.03
20035	39250252.66
20036	39250231.95
20037	39250165.02
20038	39250159.46
20039	39250093.62
20040	39250056.58
20041	39249983.53
20042	39249956.34
20043	39249899.38
20044	39249894.59
20045	39249872.36
20046	39249861.32
20047	39249812.59
20048	39249805.71
20049	39249797.06
20050	39249754.38
20051	39249692.77
20052	39249666.03
20053	39249644.8
20054	39249642.44
20055	39249477.48
20056	39249447.05
20057	39249369.76
20058	39249358.01
20059	39249276.59
20060	39249173.66
20061	39249105.4
20062	39249095.92
20063	39249082.1
20064	39249061.91
20065	39248938.24
20066	39248887.48
20067	39248822.78
20068	39248716.75
20069	39248680.82
20070	39248659.66
20071	39248562.73
20072	39248550.37
20073	39248371.39
20074	39248334.21
20075	39248271.98
20076	39248246.86
20077	39248229.55
20078	39248164.08
20079	39247678.36
20080	39247576
20081	39247556.88
20082	39247514.39
20083	39247398.44
20084	39247374.41
20085	39247343.44
20086	39247332.51
20087	39247325.55
20088	39247320.8
20089	39247001.89
20090	39246985.94
20091	39246665.54
20092	39246618.39
20093	39246614.88
20094	39246580.87
20095	39246569.67
20096	39246523.41
20097	39246464.38
20098	39246444.3
20099	39245521.86
20100	39245496.33
20101	39244755.89
20102	39244741.13
20103	39244691.12
20104	39244666.01
20105	39244650.57
20106	39244276.2
20107	39244174.58
20108	39243803.94
20109	39243023.37
20110	39242901.63
20111	39242891.42
20112	39242880.81
20113	39242798.87
20114	39242776.66
20115	39242727.72
20116	39242426.79
20117	39242369.27
20118	39242332.42
20119	39242302.59
20120	39242269.11
20121	39242227.97
20122	39241850.29
20123	39241845.27
20124	39241824.52
20125	39241798.57
20126	39241545.09
20127	39241504.55
20128	39241499.87
20129	39241487.27
20130	39241403.24
20131	39241238.31
20132	39241226.25
20133	39241195
20134	39241188.6
20135	39241174.42
20136	39241058.42
20137	39241056.14
20138	39240540.25
20139	39239167.42
20140	39239152.89
20141	39238844.16
20142	39238810.07
20143	39238657.69
20144	39238641.75
20145	39238528.45
20146	39238361.7
20147	39238310.11
20148	39238289.18
20149	39238264.6
20150	39238252.93
20151	39238194.75
20152	39238170.12
20153	39237978.12
20154	39237791.96
20155	39237739.2
20156	39237687.31
20157	39237651.21
20158	39237548.41
20159	39237486.27
20160	39237471.76
20161	39237426.91
20162	39237311.67
20163	39237309.55
20164	39237236.29
20165	39237054.78
20166	39237035.3
20167	39236907.37
20168	39236888.09
20169	39236861.62
20170	39236853.09
20171	39236817.02
20172	39236687.42
20173	39236674.38
20174	39236647.81
20175	39236605.79
20176	39236562.6
20177	39236559.06
20178	39236520.11
20179	39236499.02
20180	39236484.19
20181	39236469.57
20182	39235612.44
20183	39235552.05
20184	39235533.91
20185	39235521.6
20186	39235491.58
20187	39235489.09
20188	39235488.35
20189	39235465.83
20190	39235462.48
20191	39235452.56
20192	39235421.9
20193	39235419.24
20194	39235408.88
20195	39235352.65
20196	39235326.72
20197	39234907.93
20198	39234711.92
20199	39234602.63
20200	39234532
20201	39234499.63
20202	39234353.47
20203	39234341.01
20204	39234316.73
20205	39234310.79
20206	39234296.37
20207	39234251.93
20208	39234233.89
20209	39234217.65
20210	39234204.45
20211	39232175.05
20212	39232171.02
20213	39232123.15
20214	39232101.81
20215	39231938.65
20216	39231900.57
20217	39231884.07
20218	39231865.64
20219	39231849.26
20220	39231823.81
20221	39231550.41
20222	39231484.88
20223	39231209.08
20224	39231186.46
20225	39230691.35
20226	39230440.54
20227	39230415.8
20228	39230402.64
20229	39228869.38
20230	39228822.64
20231	39228457.95
20232	39226633.89
20233	39226608.16
20234	39226576.15
20235	39226574.64
20236	39226571.96
20237	39226509.39
20238	39226346.62
20239	39225731.76
20240	39225200.92
20241	39225189.88
20242	39225139.91
20243	39225125.25
20244	39225118.22
20245	39225064.13
20246	39225046.73
20247	39223821.54
20248	39223814.76
20249	39223755.32
20250	39223733.73
20251	39223728.72
20252	39222742.62
20253	39222736.05
20254	39222690.38
20255	39222684.43
20256	39222678.29
20257	39222673.97
20258	39222608.03
20259	39222533.7
20260	39222455.57
20261	39222447.15
20262	39222407.02
20263	39222364.23
20264	39222349.29
20265	39222321.88
20266	39222320.31
20267	39222311.59
20268	39222274.11
20269	39222049.03
20270	39222002.38
20271	39221919.1
20272	39221889.57
20273	39221557.81
20274	39221550.49
20275	39221546.26
20276	39221303.58
20277	39221292.63
20278	39221190.34
20279	39221157.58
20280	39221150.68
20281	39221022.49
20282	39220963.7
20283	39220939.62
20284	39220924.73
20285	39220890.56
20286	39220345
20287	39220339.89
20288	39220323.28
20289	39219998.21
20290	39219701.4
20291	39217236
20292	39217189.29
20293	39217153.57
20294	39217044.17
20295	39216893.15
20296	39216865.39
20297	39216828.25
20298	39216819.41
20299	39216813.71
20300	39216792.87
20301	39216779.48
20302	39216777.96
20303	39216711.74
20304	39216506.91
20305	39216492.68
20306	39216417.1
20307	39216381.75
20308	39216313.78
20309	39216308.7
20310	39216294.33
20311	39216086.95
20312	39216078.25
20313	39214793.64
20314	39214782.68
20315	39214624.39
20316	39214611.05
20317	39214600.57
20318	39214598.89
20319	39214581.22
20320	39214527.31
20321	39214510.56
20322	39214275.31
20323	39214270.05
20324	39214266.7
20325	39214255.53
20326	39214246.2
20327	39214229.63
20328	39214171.9
20329	39214167.87
20330	39214140.55
20331	39214113.01
20332	39214100.84
20333	39214086.31
20334	39214080.52
20335	39213851.44
20336	39213812.07
20337	39213801.89
20338	39213739.08
20339	39213676.13
20340	39213663.03
20341	39213341.75
20342	39213313.1
20343	39213300.19
20344	39213237.48
20345	39213226.33
20346	39213200.38
20347	39213187.75
20348	39213085.95
20349	39212771.11
20350	39212758.05
20351	39212700.42
20352	39212696.15
20353	39212636.67
20354	39212606.14
20355	39212603.81
20356	39212601.13
20357	39211479.3
20358	39211478.38
20359	39211468.15
20360	39202417.64
20361	39201799.5
20362	39201633.9
20363	39201401.91
20364	39201392.35
20365	39201382.86
20366	39201346.47
20367	39200847.44
20368	39200836.43
20369	39200804.99
20370	39200777.35
20371	39200739.61
20372	39200726.67
20373	39200698.21
20374	39200689.56
20375	39200669.73
20376	39200659.44
20377	39200641.45
20378	39200612.94
20379	39200593.48
20380	39200583.3
20381	39200564.83
20382	39200452.75
20383	39200282.14
20384	39200268.94
20385	39200262.19
20386	39200251.44
20387	39200247.32
20388	39200206.24
20389	39200197.06
20390	39200179.86
20391	39200169.83
20392	39200150.1
20393	39199280.52
20394	39199277.03
20395	39199021.52
20396	39198948.27
20397	39198878.98
20398	39198866.29
20399	39198845.21
20400	39198809.46
20401	39198784.16
20402	39198755.74
20403	39198612.46
20404	39198601.58
20405	39198598.68
20406	39198567.47
20407	39198554.16
20408	39198545.36
20409	39197480.2
20410	39197442.16
20411	39197430.66
20412	39197411.15
20413	39197275.16
20414	39197265.95
20415	39197199.72
20416	39197195.65
20417	39197179.4
20418	39197171.39
20419	39197115.83
20420	39197106.71
20421	39197097.46
20422	39197073.46
20423	39197031.7
20424	39197026.51
20425	39196819.69
20426	39196761.97
20427	39196703.31
20428	39196666.63
20429	39196661.58
20430	39196651.08
20431	39196638.12
20432	39196514.79
20433	39196495.11
20434	39195991.51
20435	39195988.66
20436	39195983.36
20437	39195543.07
20438	39195486.76
20439	39195474.99
20440	39195371.98
20441	39195358.94
20442	39195340.28
20443	39195316.02
20444	39195298.52
20445	39195261.77
20446	39195241
20447	39195179.28
20448	39194914.92
20449	39194314.71
20450	39194299.25
20451	39194225.66
20452	39194198.4
20453	39194186.46
20454	39194171.91
20455	39193628.23
20456	39193620.48
20457	39193587.71
20458	39193557.43
20459	39193550.38
20460	39193545.65
20461	39193521.41
20462	39193508.59
20463	39193477.48
20464	39193458.93
20465	39193107.43
20466	39191835.59
20467	39191830.11
20468	39191806.88
20469	39191755.95
20470	39191744.98
20471	39191718.88
20472	39191714.37
20473	39191709.99
20474	39191673.55
20475	39191625.06
20476	39191441.7
20477	39191418.43
20478	39191379.92
20479	39191376.26
20480	39191109.8
20481	39191057.5
20482	39191044.87
20483	39191011.09
20484	39190984.39
20485	39190973.08
20486	39190964.21
20487	39190943.12
20488	39190941.89
20489	39190919.46
20490	39190577.24
20491	39190545.87
20492	39190272.56
20493	39190112.5
20494	39190044.95
20495	39189928
20496	39189798.93
20497	39189790.6
20498	39189640.75
20499	39189515.53
20500	39189479.47
20501	39189478.57
20502	39189318.48
20503	39189255.96
20504	39189234.81
20505	39189231.97
20506	39189199.84
20507	39189182.81
20508	39189113.39
20509	39189072.62
20510	39189042.9
20511	39189029.39
20512	39188873.03
20513	39188860.36
20514	39188842.02
20515	39188813.32
20516	39188747.31
20517	39188543.35
20518	39188532.93
20519	39188523.7
20520	39188507.34
20521	39188504.02
20522	39188493.83
20523	39188490.38
20524	39188294.51
20525	39188285.32
20526	39188282.15
20527	39188161.68
20528	39187476.23
20529	39187474.74
20530	39187465.01
20531	39187461.93
20532	39187334.13
20533	39187306.1
20534	39187256.33
20535	39187235
20536	39187210.67
20537	39187140.38
20538	39186589.6
20539	39186571.49
20540	39186548.8
20541	39186531.74
20542	39186509.38
20543	39186446.96
20544	39186422.05
20545	39186391.92
20546	39186263.22
20547	39186227.82
20548	39186198.71
20549	39186163.18
20550	39186152.7
20551	39186143.77
20552	39186115.19
20553	39186113.76
20554	39186089.8
20555	39183869
20556	39183787.35
20557	39183779.89
20558	39183707.02
20559	39183702.69
20560	39183694.4
20561	39183647.31
20562	39183634.96
20563	39183615.23
20564	39183234.89
20565	39183231.21
20566	39183123.25
20567	39183120.38
20568	39183051.33
20569	39183030.09
20570	39183009.97
20571	39182945.39
20572	39182939.58
20573	39182899.05
20574	39182887.61
20575	39182855.43
20576	39182841.07
20577	39182651.48
20578	39182642.31
20579	39182556.91
20580	39182515.13
20581	39182480.12
20582	39182439.53
20583	39182430.02
20584	39182061.88
20585	39181741.2
20586	39181726.94
20587	39181689.48
20588	39181661.62
20589	39181549.31
20590	39181541.35
20591	39181536.38
20592	39181465.72
20593	39181394.78
20594	39181338.84
20595	39181319.5
20596	39181230.9
20597	39181212.01
20598	39181163.9
20599	39181138.96
20600	39180972.07
20601	39180966
20602	39180916.19
20603	39162863.6
20604	39162859.31
20605	39162830.3
20606	39162824.82
20607	39162819.01
20608	39162806.33
20609	39162802.72
20610	39162783.79
20611	39162738.16
20612	39162231.73
20613	39162199.06
20614	39162145.02
20615	39162121.3
20616	39162080.48
20617	39162075.4
20618	39162070.76
20619	39161860.07
20620	39161769.6
20621	39161754.8
20622	39161723.8
20623	39161716.08
20624	39161679.14
20625	39161643.79
20626	39161631.58
20627	39161514.33
20628	39161431.34
20629	39161383.03
20630	39161367.61
20631	39161364.4
20632	39161303.59
20633	39161144.81
20634	39161125.67
20635	39161099.55
20636	39161092.84
20637	39161085.25
20638	39161037.62
20639	39160109.27
20640	39160082.46
20641	39160048.48
20642	39160032.61
20643	39159826.17
20644	39159763.25
20645	39159686.04
20646	39159663.58
20647	39159651.95
20648	39159638.98
20649	39159531.76
20650	39159462
20651	39159362.29
20652	39159337.01
20653	39159317.4
20654	39159308.95
20655	39159281.45
20656	39159266.54
20657	39158830.99
20658	39158701.14
20659	39158609.4
20660	39158584.98
20661	39158527.39
20662	39158518.78
20663	39158500.2
20664	39157975.54
20665	39157938.9
20666	39157619.56
20667	39157617.68
20668	39157585.6
20669	39157012.05
20670	39156962.33
20671	39156955.71
20672	39156927.54
20673	39156857.17
20674	39156793.12
20675	39156758.47
20676	39155453.38
20677	39155411.54
20678	39155408.17
20679	39155262.06
20680	39154795.85
20681	39154765.42
20682	39154551.77
20683	39154369.73
20684	39154366.88
20685	39154225.2
20686	39154201.53
20687	39154196.31
20688	39154173.99
20689	39154171.75
20690	39154131.92
20691	39154083.64
20692	39153982.45
20693	39153445.83
20694	39153008.13
20695	39152964.58
20696	39152953.99
20697	39152569.75
20698	39152474.63
20699	39152473.85
20700	39152470.35
20701	39152457.94
20702	39152410.42
20703	39152385.96
20704	39151497.98
20705	39151479.73
20706	39151466.23
20707	39151454.81
20708	39151446.05
20709	39151436.24
20710	39151425.25
20711	39151410.99
20712	39151407.13
20713	39151387.73
20714	39151377.35
20715	39151347.63
20716	39151345.55
20717	39150980.74
20718	39150916.23
20719	39150049.28
20720	39149838.21
20721	39149559.31
20722	39149556.58
20723	39149503.65
20724	39149476.49
20725	39149454.96
20726	39149297.54
20727	39149276.51
20728	39149263.37
20729	39149245.48
20730	39149209.38
20731	39149192.1
20732	39149078.2
20733	39149063.88
20734	39149059.26
20735	39149015.92
20736	39148996.1
20737	39148753.3
20738	39148738
20739	39148730.72
20740	39148699.72
20741	39148456.22
20742	39148154.31
20743	39148137.82
20744	39148013.26
20745	39147907.99
20746	39147823.73
20747	39147547.85
20748	39147510.7
20749	39147492.67
20750	39147442.27
20751	39147435.59
20752	39147408.28
20753	39146344.65
20754	39146317.6
20755	39146312.82
20756	39146295.41
20757	39146140.2
20758	39146129.6
20759	39140961.37
20760	39140940.24
20761	39140928.85
20762	39140570.57
20763	39140556.92
20764	39140497.8
20765	39140073.19
20766	39140063.42
20767	39140055.42
20768	39140048.32
20769	39140041.91
20770	39140005.26
20771	39139983.91
20772	39139960.13
20773	39139948.45
20774	39139928.55
20775	39139921.65
20776	39139879.52
20777	39139552.36
20778	39138992.68
20779	39138874.73
20780	39138854.85
20781	39133972.5
20782	39133963.54
20783	39133940.57
20784	39133718.04
20785	39133635.35
20786	39133607.68
20787	39133598.79
20788	39133551.74
20789	39133521.08
20790	39133151.55
20791	39133096.85
20792	39133092.51
20793	39128840.78
20794	39127685.38
20795	39127607.88
20796	39127365.9
20797	39127352.1
20798	39127298.13
20799	39127205.68
20800	39127060.43
20801	39126494.71
20802	39126488.43
20803	39126474.65
20804	39126465.78
20805	39126450.76
20806	39126415.27
20807	39126346.59
20808	39125738.76
20809	39125703.13
20810	39125688.22
20811	39125672.93
20812	39125667.33
20813	39125643.49
20814	39125608.04
20815	39125576.81
20816	39125547.98
20817	39125468.64
20818	39125123.43
20819	39124727.81
20820	39124663.88
20821	39124644.12
20822	39124631.95
20823	39119483.18
20824	39119327.01
20825	39119305.51
20826	39119206.26
20827	39119201.11
20828	39119176.82
20829	39119172.2
20830	39119130.83
20831	39118463.31
20832	39118420.92
20833	39118413.34
20834	39118363.12
20835	39118349.61
20836	39118211.98
20837	39118160.84
20838	39118156.8
20839	39118127.72
20840	39118114.7
20841	39118080.97
20842	39118049.55
20843	39118016.4
20844	39118007.15
20845	39117890.41
20846	39117879.18
20847	39117648.05
20848	39117598.13
20849	39117579.99
20850	39117563
20851	39117531.18
20852	39117442.79
20853	39117433.86
20854	39117408.09
20855	39117386.08
20856	39117362.62
20857	39116587.83
20858	39116528.38
20859	39116481.17
20860	39116225.4
20861	39116103.14
20862	39116073.44
20863	39115992.86
20864	39115982.79
20865	39115962.76
20866	39115639.8
20867	39115079.12
20868	39115012.62
20869	39115006.65
20870	39114897.4
20871	39114888.01
20872	39114882.82
20873	39114875.23
20874	39114857.68
20875	39114804.92
20876	39114790.93
20877	39114206.45
20878	39114174.02
20879	39114145.66
20880	39114120.03
20881	39114094.53
20882	39114059.88
20883	39114046.83
20884	39114020.85
20885	39113938.96
20886	39113931.19
20887	39113908.59
20888	39113774.27
20889	39113721.15
20890	39113704.38
20891	39113697.23
20892	39113665.65
20893	39113664.16
20894	39113656.66
20895	39113648.31
20896	39113639.96
20897	39113587.5
20898	39113550.3
20899	39112815.52
20900	39112748.77
20901	39112718.37
20902	39112649.83
20903	39112534.97
20904	39112516.11
20905	39112496.35
20906	39112480.76
20907	39112429.61
20908	39112309.31
20909	39112278.67
20910	39112274.3
20911	39112206.18
20912	39112167.51
20913	39112156.72
20914	39112141.34
20915	39112101.93
20916	39112099.07
20917	39112084.9
20918	39112031.48
20919	39112022.13
20920	39111995.22
20921	39111935.78
20922	39111844.56
20923	39111820.98
20924	39111800.03
20925	39111768.17
20926	39111763.6
20927	39111761.52
20928	39111737.34
20929	39111713.28
20930	39111696.68
20931	39111554.64
20932	39111530.61
20933	39111507.92
20934	39111474.96
20935	39111461.03
20936	39111424.25
20937	39111396.53
20938	39111334.37
20939	39111317.94
20940	39111302.19
20941	39109240.16
20942	39109202.74
20943	39109195.12
20944	39102512.67
20945	39102498.09
20946	39101129.98
20947	39101107.02
20948	39101034.11
20949	39101017.06
20950	39100991.46
20951	39100983.89
20952	39100913.15
20953	39100860.43
20954	39099622.91
20955	39099593.38
20956	39099588.21
20957	39099567.82
20958	39099536.03
20959	39099460
20960	39099164.23
20961	39099131.95
20962	39099080.9
20963	39099071.29
20964	39099050.95
20965	39097610.75
20966	39097534.35
20967	39097522.64
20968	39097402.9
20969	39097368.99
20970	39097340.83
20971	39097326.78
20972	39097317.79
20973	39097272.39
20974	39097255.5
20975	39097185.72
20976	39097166.46
20977	39097102.56
20978	39097088.99
20979	39097080.52
20980	39096918.77
20981	39096901.2
20982	39095981.04
20983	39095946.01
20984	39095908.89
20985	39095658.24
20986	39095590.49
20987	39094085.14
20988	39093810.3
20989	39093637.18
20990	39093607.26
20991	39093592.8
20992	39093520.56
20993	39093402.98
20994	39093355.05
20995	39093299.42
20996	39093165
20997	39093121.62
20998	39093098.34
20999	39093003.89
21000	39092908.48
21001	39092904.18
21002	39092836.42
21003	39092535.17
21004	39092409.95
21005	39092388.81
21006	39092379.01
21007	39092305.65
21008	39092261.43
21009	39092231.53
21010	39092216.77
21011	39092124.33
21012	39092115.27
21013	39092067.03
21014	39092018.17
21015	39092007.93
21016	39090521.71
